1634,25,32,13.700000,8.25,1,2,2
freq,site_01,site_02,site_03,site_04,site_05,site_06,site_07,site_08,site_09,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.097656,4.339106e-05,1.121216e-04,2.644260e-04,3.130490e-04,2.874989e-04,3.149620e-04,2.371447e-04,2.948897e-04,5.035772e-04,3.344216e-04,3.322501e-04,2.968569e-04,3.259937e-04,7.686025e-04,1.753229e-04,1.628947e-04,2.228912e-04,3.038535e-04,8.034814e-04,2.463142e-04,3.628594e-04,1.401625e-04,1.940720e-04,2.003593e-04,1.228334e-04
0.122070,3.960479e-05,1.131902e-04,1.965237e-04,2.393818e-04,2.164324e-04,2.133151e-04,2.031760e-04,2.106874e-04,3.384078e-04,2.661084e-04,1.692401e-04,2.188469e-04,2.594216e-04,6.094148e-04,1.374685e-04,1.796773e-04,2.054605e-04,3.213044e-04,3.657346e-04,1.860273e-04,2.915589e-04,9.565518e-05,1.648773e-04,1.311566e-04,1.112654e-04
0.146484,6.801670e-05,2.301877e-04,2.977749e-04,3.901355e-04,3.065748e-04,2.979276e-04,4.027078e-04,3.000541e-04,5.139294e-04,4.455163e-04,2.600976e-04,3.432482e-04,4.347204e-04,1.000342e-03,2.226350e-04,4.058648e-04,3.605183e-04,6.613179e-04,3.453327e-04,3.023947e-04,4.281521e-04,1.336340e-04,2.656594e-04,1.708504e-04,1.996588e-04
0.170898,8.041382e-05,3.193189e-04,3.523460e-04,4.537902e-04,3.494965e-04,3.235967e-04,5.460029e-04,3.181811e-04,6.329582e-04,5.570958e-04,3.511730e-04,4.082230e-04,4.977358e-04,1.210847e-03,2.589790e-04,5.329360e-04,3.899520e-04,7.278281e-04,2.543748e-04,3.480996e-04,4.169135e-04,1.488666e-04,2.668214e-04,1.626732e-04,2.360078e-04
0.195312,8.521981e-05,3.661206e-04,3.879501e-04,4.435207e-04,3.910156e-04,3.328063e-04,5.976758e-04,2.945878e-04,6.897794e-04,5.648507e-04,3.870391e-04,3.991248e-04,4.302875e-04,1.165127e-03,2.510239e-04,4.971527e-04,3.257333e-04,5.576916e-04,1.774651e-04,3.279312e-04,3.398580e-04,1.578564e-04,2.093380e-04,1.324629e-04,2.105192e-04
0.219727,1.336197e-04,5.567642e-04,6.181664e-04,5.951029e-04,6.527816e-04,5.390459e-04,9.195391e-04,4.126385e-04,1.099150e-03,7.976701e-04,5.694859e-04,5.159227e-04,4.630783e-04,1.397124e-03,3.321019e-04,5.973802e-04,3.826782e-04,5.741292e-04,1.982947e-04,4.285730e-04,3.820133e-04,2.372413e-04,2.139767e-04,1.470248e-04,2.285972e-04
0.244141,1.089429e-04,4.006490e-04,4.916828e-04,3.855640e-04,5.299220e-04,4.504332e-04,6.826965e-04,3.019508e-04,8.708075e-04,5.583448e-04,4.141601e-04,3.461683e-04,2.521713e-04,8.170685e-04,2.294511e-04,3.462296e-04,2.283268e-04,2.942148e-04,1.197512e-04,2.660242e-04,2.103775e-04,1.698588e-04,1.065311e-04,8.623825e-05,1.204618e-04
0.268555,1.213801e-04,3.726943e-04,5.218021e-04,3.340824e-04,5.547095e-04,5.056604e-04,6.585574e-04,2.948435e-04,8.654885e-04,4.974448e-04,3.842928e-04,3.171309e-04,1.983774e-04,6.618065e-04,2.341596e-04,2.680704e-04,1.726911e-04,1.841465e-04,9.205331e-05,2.071272e-04,1.576010e-04,1.548791e-04,7.123971e-05,6.899185e-05,8.186166e-05
0.292969,1.216738e-04,3.069555e-04,4.948249e-04,2.673605e-04,5.091073e-04,5.262625e-04,5.877324e-04,2.752393e-04,7.744622e-04,4.047071e-04,3.261526e-04,2.587446e-04,1.471526e-04,4.841509e-04,2.250803e-04,1.918097e-04,1.116082e-04,9.561941e-05,5.999576e-05,1.369640e-04,1.105345e-04,1.250214e-04,4.522406e-05,5.443434e-05,5.370137e-05
0.317383,1.278264e-04,2.682288e-04,4.915725e-04,2.324948e-04,4.808788e-04,5.788835e-04,5.635261e-04,2.902424e-04,7.479142e-04,3.586131e-04,3.083508e-04,2.210251e-04,1.158860e-04,3.587321e-04,2.153591e-04,1.482873e-04,7.496447e-05,4.983154e-05,3.665215e-05,9.201610e-05,9.308301e-05,1.159013e-04,3.491971e-05,5.195081e-05,4.247538e-05
