1634,25,40,15.065000,8.25,1,2,2
freq,site_01,site_02,site_03,site_04,site_05,site_06,site_07,site_08,site_09,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.097656,8.355981e-04,2.159169e-03,5.092152e-03,6.028505e-03,5.536476e-03,6.065343e-03,4.566787e-03,5.678802e-03,9.697578e-03,6.440084e-03,6.398266e-03,5.716686e-03,6.277786e-03,1.480127e-02,3.376260e-03,3.136924e-03,4.292301e-03,5.851422e-03,1.547295e-02,4.743366e-03,6.987722e-03,2.699162e-03,3.737318e-03,3.858395e-03,2.365450e-03
0.122070,1.401766e-03,4.006238e-03,6.955731e-03,8.472644e-03,7.660377e-03,7.550042e-03,7.191183e-03,7.457038e-03,1.197756e-02,9.418601e-03,5.990061e-03,7.745837e-03,9.181930e-03,2.156954e-02,4.865541e-03,6.359471e-03,7.272037e-03,1.137220e-02,1.294476e-02,6.584221e-03,1.031939e-02,3.385605e-03,5.835644e-03,4.642136e-03,3.938113e-03
0.146484,1.838831e-03,6.223123e-03,8.050342e-03,1.054731e-02,8.288247e-03,8.054472e-03,1.088720e-02,8.111960e-03,1.389408e-02,1.204453e-02,7.031737e-03,9.279712e-03,1.175266e-02,2.704424e-02,6.018935e-03,1.097255e-02,9.746609e-03,1.787872e-02,9.336067e-03,8.175239e-03,1.157509e-02,3.612793e-03,7.182100e-03,4.618938e-03,5.397775e-03
0.170898,2.045248e-03,8.121570e-03,8.961580e-03,1.154172e-02,8.889107e-03,8.230369e-03,1.388706e-02,8.092629e-03,1.609868e-02,1.416920e-02,8.931747e-03,1.038276e-02,1.265943e-02,3.079672e-02,6.586882e-03,1.355471e-02,9.918054e-03,1.851161e-02,6.469778e-03,8.853579e-03,1.060379e-02,3.786280e-03,6.786345e-03,4.137437e-03,6.002632e-03
0.195312,1.874033e-03,8.051206e-03,8.531250e-03,9.753280e-03,8.598661e-03,7.318606e-03,1.314324e-02,6.478157e-03,1.516865e-02,1.242140e-02,8.511215e-03,8.776988e-03,9.462273e-03,2.562183e-02,5.520161e-03,1.093268e-02,7.163066e-03,1.226396e-02,3.902560e-03,7.211398e-03,7.473675e-03,3.471355e-03,4.603464e-03,2.912936e-03,4.629440e-03
0.219727,2.720605e-03,1.133616e-02,1.258636e-02,1.211677e-02,1.329116e-02,1.097541e-02,1.872255e-02,8.401651e-03,2.237957e-02,1.624120e-02,1.159519e-02,1.050460e-02,9.428646e-03,2.844656e-02,6.761860e-03,1.216314e-02,7.791634e-03,1.168973e-02,4.037439e-03,8.726090e-03,7.778096e-03,4.830424e-03,4.356736e-03,2.993542e-03,4.654422e-03
0.244141,2.885281e-03,1.061093e-02,1.302190e-02,1.021141e-02,1.403464e-02,1.192943e-02,1.808077e-02,7.996970e-03,2.306277e-02,1.478740e-02,1.096876e-02,9.168041e-03,6.678592e-03,2.163952e-02,6.076862e-03,9.169663e-03,6.047086e-03,7.792087e-03,3.171532e-03,7.045476e-03,5.571711e-03,4.498599e-03,2.821407e-03,2.283963e-03,3.190351e-03
0.268555,4.135196e-03,1.269700e-02,1.777683e-02,1.138157e-02,1.889793e-02,1.722692e-02,2.243583e-02,1.004477e-02,2.948559e-02,1.694702e-02,1.309214e-02,1.080406e-02,6.758352e-03,2.254652e-02,7.977384e-03,9.132662e-03,5.883266e-03,6.273532e-03,3.136086e-03,7.056441e-03,5.369174e-03,5.276443e-03,2.427005e-03,2.350425e-03,2.788875e-03
0.292969,3.531417e-03,8.908964e-03,1.436162e-02,7.759774e-03,1.477615e-02,1.527405e-02,1.705813e-02,7.988445e-03,2.247771e-02,1.174607e-02,9.466135e-03,7.509710e-03,4.270903e-03,1.405182e-02,6.532649e-03,5.567015e-03,3.239277e-03,2.775223e-03,1.741295e-03,3.975194e-03,3.208113e-03,3.628576e-03,1.312567e-03,1.579883e-03,1.558609e-03
0.317383,5.056370e-03,1.061021e-02,1.944491e-02,9.196691e-03,1.902190e-02,2.289863e-02,2.229115e-02,1.148099e-02,2.958490e-02,1.418549e-02,1.219729e-02,8.742991e-03,4.584050e-03,1.419020e-02,8.518864e-03,5.865734e-03,2.965335e-03,1.971164e-03,1.449833e-03,3.639839e-03,3.682043e-03,4.584655e-03,1.381303e-03,2.054995e-03,1.680179e-03
