1634,25,10,11.819000,8.25,1,2,2
freq,site_01,site_02,site_03,site_04,site_05,site_06,site_07,site_08,site_09,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.097656,4.453083e-07,1.150668e-06,2.713718e-06,3.212720e-06,2.950508e-06,3.232352e-06,2.433739e-06,3.026357e-06,5.168049e-06,3.432060e-06,3.409774e-06,3.046545e-06,3.345568e-06,7.887917e-06,1.799282e-06,1.671735e-06,2.287460e-06,3.118349e-06,8.245869e-06,2.527842e-06,3.723908e-06,1.438442e-06,1.991698e-06,2.056222e-06,1.260599e-06
0.122070,6.754285e-07,1.930370e-06,3.351557e-06,4.082467e-06,3.691084e-06,3.637920e-06,3.465007e-06,3.593107e-06,5.771278e-06,4.538269e-06,2.886257e-06,3.732262e-06,4.424231e-06,1.039309e-05,2.344417e-06,3.064254e-06,3.503966e-06,5.479593e-06,6.237315e-06,3.172548e-06,4.972307e-06,1.631324e-06,2.811853e-06,2.236772e-06,1.897544e-06
0.146484,1.124082e-06,3.804211e-06,4.921194e-06,6.447596e-06,5.066625e-06,4.923718e-06,6.655373e-06,4.958861e-06,8.493484e-06,7.362851e-06,4.298518e-06,5.672711e-06,7.184432e-06,1.653221e-05,3.679390e-06,6.707547e-06,5.958126e-06,1.092931e-05,5.707160e-06,4.997543e-06,7.075880e-06,2.208509e-06,4.390436e-06,2.823568e-06,3.299673e-06
0.170898,1.039184e-06,4.126545e-06,4.553352e-06,5.864311e-06,4.516529e-06,4.181826e-06,7.055973e-06,4.111840e-06,8.179691e-06,7.199325e-06,4.538194e-06,5.275448e-06,6.432218e-06,1.564772e-05,3.346775e-06,6.887109e-06,5.039333e-06,9.405691e-06,3.287274e-06,4.498476e-06,5.387755e-06,1.923797e-06,3.448121e-06,2.102219e-06,3.049919e-06
0.195312,9.775685e-07,4.199821e-06,4.450231e-06,5.087689e-06,4.485395e-06,3.817669e-06,6.856024e-06,3.379258e-06,7.912558e-06,6.479482e-06,4.439780e-06,4.578418e-06,4.935889e-06,1.336534e-05,2.879531e-06,5.702909e-06,3.736533e-06,6.397359e-06,2.035727e-06,3.761745e-06,3.898559e-06,1.810794e-06,2.401346e-06,1.519501e-06,2.414896e-06
0.219727,1.420392e-06,5.918461e-06,6.571173e-06,6.326006e-06,6.939136e-06,5.730114e-06,9.774797e-06,4.386390e-06,1.168408e-05,8.479315e-06,6.053694e-06,5.484311e-06,4.922571e-06,1.485157e-05,3.530277e-06,6.350214e-06,4.067909e-06,6.103053e-06,2.107893e-06,4.555776e-06,4.060841e-06,2.521900e-06,2.274594e-06,1.562889e-06,2.430012e-06
0.244141,1.388378e-06,5.105906e-06,6.266049e-06,4.913661e-06,6.753372e-06,5.740361e-06,8.700345e-06,3.848088e-06,1.109765e-05,7.115595e-06,5.278093e-06,4.411600e-06,3.213693e-06,1.041279e-05,2.924145e-06,4.412380e-06,2.909817e-06,3.749500e-06,1.526120e-06,3.390236e-06,2.681070e-06,2.164695e-06,1.357642e-06,1.099028e-06,1.535176e-06
0.268555,2.033546e-06,6.243947e-06,8.742029e-06,5.597061e-06,9.293346e-06,8.471600e-06,1.103317e-05,4.939671e-06,1.449999e-05,8.333959e-06,6.438263e-06,5.313063e-06,3.323523e-06,1.108760e-05,3.923001e-06,4.491127e-06,2.893186e-06,3.085106e-06,1.542218e-06,3.470113e-06,2.640374e-06,2.594772e-06,1.193517e-06,1.155857e-06,1.371472e-06
0.292969,2.050542e-06,5.173052e-06,8.339175e-06,4.505767e-06,8.579873e-06,8.868985e-06,9.904923e-06,4.638546e-06,1.305184e-05,6.820439e-06,5.496577e-06,4.360566e-06,2.479930e-06,8.159288e-06,3.793228e-06,3.232526e-06,1.880909e-06,1.611453e-06,1.011095e-06,2.308224e-06,1.862813e-06,2.106958e-06,7.621511e-07,9.173699e-07,9.050173e-07
0.317383,2.112572e-06,4.432987e-06,8.124161e-06,3.842414e-06,7.947428e-06,9.567141e-06,9.313330e-06,4.796802e-06,1.236069e-05,5.926757e-06,5.096077e-06,3.652857e-06,1.915234e-06,5.928724e-06,3.559216e-06,2.450727e-06,1.238929e-06,8.235601e-07,6.057459e-07,1.520739e-06,1.538372e-06,1.915487e-06,5.771140e-07,8.585850e-07,7.019856e-07
