1634,25,9,11.764000,8.25,1,2,2
freq,site_01,site_02,site_03,site_04,site_05,site_06,site_07,site_08,site_09,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.097656,4.421325e-07,1.142461e-06,2.694364e-06,3.189808e-06,2.929466e-06,3.209300e-06,2.416383e-06,3.004773e-06,5.131192e-06,3.407583e-06,3.385457e-06,3.024818e-06,3.321708e-06,7.831663e-06,1.786450e-06,1.659812e-06,2.271146e-06,3.096110e-06,8.187061e-06,2.509815e-06,3.697350e-06,1.428183e-06,1.977494e-06,2.041557e-06,1.251609e-06
0.122070,7.781491e-07,2.223945e-06,3.861269e-06,4.703338e-06,4.252432e-06,4.191183e-06,3.991973e-06,4.139554e-06,6.648987e-06,5.228458e-06,3.325205e-06,4.299873e-06,5.097077e-06,1.197369e-05,2.700961e-06,3.530273e-06,4.036857e-06,6.312941e-06,7.185900e-06,3.655036e-06,5.728506e-06,1.879419e-06,3.239486e-06,2.576945e-06,2.186127e-06
0.146484,7.198537e-07,2.436188e-06,3.151496e-06,4.128993e-06,3.244630e-06,3.153113e-06,4.262052e-06,3.175618e-06,5.439164e-06,4.715115e-06,2.752739e-06,3.632762e-06,4.600857e-06,1.058711e-05,2.356254e-06,4.295464e-06,3.815540e-06,6.999049e-06,3.654824e-06,3.200390e-06,4.531342e-06,1.414313e-06,2.811603e-06,1.808192e-06,2.113086e-06
0.170898,6.480177e-07,2.573243e-06,2.839393e-06,3.656884e-06,2.816430e-06,2.607715e-06,4.399984e-06,2.564074e-06,5.100716e-06,4.489376e-06,2.829940e-06,3.289680e-06,4.011022e-06,9.757651e-06,2.086992e-06,4.294684e-06,3.142442e-06,5.865229e-06,2.049888e-06,2.805173e-06,3.359712e-06,1.199647e-06,2.150190e-06,1.310908e-06,1.901878e-06
0.195312,1.371848e-06,5.893722e-06,6.245128e-06,7.139690e-06,6.294475e-06,5.357437e-06,9.621241e-06,4.742203e-06,1.110390e-05,9.092830e-06,6.230462e-06,6.425016e-06,6.926664e-06,1.875594e-05,4.040922e-06,8.003045e-06,5.243577e-06,8.977585e-06,2.856790e-06,5.278957e-06,5.470952e-06,2.541135e-06,3.369873e-06,2.132356e-06,3.388887e-06
0.219727,1.163055e-06,4.846197e-06,5.380656e-06,5.179906e-06,5.681954e-06,4.691974e-06,8.003870e-06,3.591696e-06,9.567240e-06,6.943095e-06,4.956930e-06,4.490704e-06,4.030735e-06,1.216087e-05,2.890687e-06,5.199729e-06,3.330915e-06,4.997346e-06,1.726000e-06,3.730393e-06,3.325127e-06,2.065001e-06,1.862500e-06,1.279736e-06,1.989760e-06
0.244141,1.074330e-06,3.950964e-06,4.848685e-06,3.802204e-06,5.225777e-06,4.441906e-06,6.732350e-06,2.977661e-06,8.587389e-06,5.506066e-06,4.084202e-06,3.413708e-06,2.486764e-06,8.057447e-06,2.262711e-06,3.414311e-06,2.251624e-06,2.901373e-06,1.180916e-06,2.623373e-06,2.074619e-06,1.675047e-06,1.050547e-06,8.504306e-07,1.187923e-06
0.268555,1.760665e-06,5.406073e-06,7.568938e-06,4.845993e-06,8.046274e-06,7.334798e-06,9.552627e-06,4.276818e-06,1.255424e-05,7.215627e-06,5.574314e-06,4.600104e-06,2.877540e-06,9.599757e-06,3.396574e-06,3.888464e-06,2.504950e-06,2.671116e-06,1.335268e-06,3.004460e-06,2.286063e-06,2.246580e-06,1.033359e-06,1.000753e-06,1.187435e-06
0.292969,1.768215e-06,4.460806e-06,7.191004e-06,3.885395e-06,7.398562e-06,7.647868e-06,8.541174e-06,3.999893e-06,1.125481e-05,5.881374e-06,4.739787e-06,3.760186e-06,2.138483e-06,7.035885e-06,3.270961e-06,2.787459e-06,1.621938e-06,1.389581e-06,8.718836e-07,1.990419e-06,1.606334e-06,1.816863e-06,6.572151e-07,7.910628e-07,7.804109e-07
0.317383,2.027582e-06,4.254647e-06,7.797323e-06,3.687833e-06,7.627700e-06,9.182252e-06,8.938652e-06,4.603825e-06,1.186342e-05,5.688321e-06,4.891060e-06,3.505901e-06,1.838184e-06,5.690210e-06,3.416027e-06,2.352134e-06,1.189087e-06,7.904280e-07,5.813766e-07,1.459560e-06,1.476483e-06,1.838427e-06,5.538966e-07,8.240439e-07,6.737445e-07
0.341797,2.912700e-06,5.229656e-06,1.060537e-05,4.550970e-06,9.740350e-06,1.356575e-05,1.179740e-05,6.921270e-06,1.579100e-05,6.965514e-06,6.526243e-06,4.036119e-06,2.022774e-06,5.700592e-06,4.289402e-06,2.382337e-06,9.656122e-07,4.745571e-07,5.129305e-07,1.690890e-06,1.894106e-06,2.493209e-06,6.499573e-07,1.174104e-06,8.022868e-07
0.366211,2.079173e-06,3.306300e-06,7.180889e-06,2.880909e-06,6.126761e-06,9.360030e-06,7.452608e-06,5.114396e-06,1.016384e-05,4.138479e-06,4.382387e-06,2.279850e-06,1.112902e-06,2.796983e-06,2.575316e-06,1.126519e-06,1.831490e-07,3.092370e-08,4.019390e-07,1.172302e-06,1.250961e-06,1.725088e-06,4.041799e-07,8.018408e-07,4.567560e-07
0.390625,2.084460e-06,3.038412e-06,6.870501e-06,2.703196e-06,5.553495e-06,8.895562e-06,6.618491e-06,5.113237e-06,8.754397e-06,3.303521e-06,4.076718e-06,2.025277e-06,9.617492e-07,2.096925e-06,2.134719e-06,7.989897e-07,2.728006e-07,1.666350e-07,4.845705e-07,1.172237e-06,1.151797e-06,1.623371e-06,3.434453e-07,6.390980e-07,3.066959e-07
0.415039,2.203772e-06,3.029597e-06,6.913820e-06,2.741913e-06,5.335457e-06,8.985524e-06,6.440360e-06,5.639423e-06,8.237818e-06,2.891783e-06,3.998030e-06,2.083305e-06,1.111743e-06,2.125564e-06,2.268937e-06,7.482216e-07,5.394849e-07,2.674031e-07,6.012629e-07,1.282958e-06,9.937024e-07,1.390384e-06,2.658015e-07,4.376675e-07,1.794938e-07
0.439453,3.259965e-06,4.328544e-06,9.769596e-06,3.960961e-06,7.198418e-06,1.211229e-05,8.551463e-06,9.158442e-06,1.165138e-05,3.887826e-06,6.097549e-06,2.833091e-06,1.746402e-06,3.007906e-06,3.746122e-06,1.791430e-06,1.063054e-06,4.538056e-07,1.028061e-06,1.951060e-06,1.105920e-06,1.547742e-06,2.715023e-07,1.814580e-07,4.164573e-08
