1634,25,2,11.381000,8.25,1,2,2
freq,site_01,site_02,site_03,site_04,site_05,site_06,site_07,site_08,site_09,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.097656,1.944047e-07,5.023378e-07,1.184706e-06,1.402552e-06,1.288080e-06,1.411122e-06,1.062478e-06,1.321192e-06,2.256174e-06,1.498307e-06,1.488578e-06,1.330006e-06,1.460548e-06,3.443565e-06,7.854981e-07,7.298159e-07,9.986181e-07,1.361353e-06,3.599833e-06,1.103560e-06,1.625717e-06,6.279690e-07,8.694996e-07,8.976683e-07,5.503298e-07
0.122070,2.457024e-07,7.022158e-07,1.219205e-06,1.485090e-06,1.342715e-06,1.323376e-06,1.260475e-06,1.307074e-06,2.099433e-06,1.650898e-06,1.049941e-06,1.357695e-06,1.609414e-06,3.780722e-06,8.528348e-07,1.114692e-06,1.274647e-06,1.993326e-06,2.268965e-06,1.154086e-06,1.808789e-06,5.934309e-07,1.022875e-06,8.136763e-07,6.902747e-07
0.146484,4.081692e-07,1.381360e-06,1.786952e-06,2.341209e-06,1.839760e-06,1.787868e-06,2.416655e-06,1.800629e-06,3.084098e-06,2.673550e-06,1.560850e-06,2.059837e-06,2.608764e-06,6.003068e-06,1.336036e-06,2.435600e-06,2.163476e-06,3.968579e-06,2.072347e-06,1.814675e-06,2.569347e-06,8.019393e-07,1.594226e-06,1.025276e-06,1.198156e-06
0.170898,3.785982e-07,1.503393e-06,1.658888e-06,2.136500e-06,1.645473e-06,1.523533e-06,2.570649e-06,1.498036e-06,2.980045e-06,2.622876e-06,1.653366e-06,1.921964e-06,2.343401e-06,5.700815e-06,1.219305e-06,2.509128e-06,1.835942e-06,3.426704e-06,1.197628e-06,1.638896e-06,1.962880e-06,7.008825e-07,1.256228e-06,7.658856e-07,1.111154e-06
0.195312,3.673475e-07,1.578195e-06,1.672293e-06,1.911835e-06,1.685507e-06,1.434591e-06,2.576334e-06,1.269847e-06,2.973355e-06,2.434839e-06,1.668366e-06,1.720463e-06,1.854792e-06,5.022385e-06,1.082061e-06,2.143021e-06,1.404102e-06,2.403979e-06,7.649789e-07,1.413576e-06,1.464988e-06,6.804542e-07,9.023699e-07,5.709931e-07,9.074616e-07
0.219727,4.747427e-07,1.978149e-06,2.196307e-06,2.114364e-06,2.319293e-06,1.915197e-06,3.267066e-06,1.466079e-06,3.905211e-06,2.834073e-06,2.023348e-06,1.833041e-06,1.645289e-06,4.963896e-06,1.179937e-06,2.122455e-06,1.359632e-06,2.039846e-06,7.045288e-07,1.522693e-06,1.357270e-06,8.429039e-07,7.602459e-07,5.223700e-07,8.121918e-07
0.244141,4.952218e-07,1.821231e-06,2.235043e-06,1.752659e-06,2.408867e-06,2.047535e-06,3.103334e-06,1.372578e-06,3.958430e-06,2.538068e-06,1.882648e-06,1.573578e-06,1.146295e-06,3.714149e-06,1.043016e-06,1.573856e-06,1.037905e-06,1.337413e-06,5.443532e-07,1.209266e-06,9.563133e-07,7.721273e-07,4.842587e-07,3.920133e-07,5.475833e-07
0.268555,7.463474e-07,2.291639e-06,3.208480e-06,2.054220e-06,3.410822e-06,3.109227e-06,4.049367e-06,1.812947e-06,5.321754e-06,3.058710e-06,2.362957e-06,1.949988e-06,1.219792e-06,4.069345e-06,1.439811e-06,1.648323e-06,1.061851e-06,1.132288e-06,5.660215e-07,1.273593e-06,9.690639e-07,9.523272e-07,4.380419e-07,4.242201e-07,5.033546e-07
0.292969,1.015340e-06,2.561474e-06,4.129202e-06,2.231063e-06,4.248385e-06,4.391541e-06,4.904494e-06,2.296809e-06,6.462712e-06,3.377189e-06,2.721670e-06,2.159165e-06,1.227955e-06,4.040130e-06,1.878244e-06,1.600608e-06,9.313453e-07,7.979223e-07,5.006511e-07,1.142934e-06,9.223853e-07,1.043275e-06,3.773846e-07,4.542423e-07,4.481258e-07
0.317383,8.158383e-07,1.711942e-06,3.137409e-06,1.483873e-06,3.069158e-06,3.694663e-06,3.596646e-06,1.852441e-06,4.773483e-06,2.288810e-06,1.968016e-06,1.410670e-06,7.396301e-07,2.289570e-06,1.374507e-06,9.464281e-07,4.784528e-07,3.180445e-07,2.339285e-07,5.872830e-07,5.940925e-07,7.397278e-07,2.228714e-07,3.315706e-07,2.710946e-07
