1634,25,23,12.804000,8.25,1,2,2
freq,site_01,site_02,site_03,site_04,site_05,site_06,site_07,site_08,site_09,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.097656,4.174420e-06,1.078662e-05,2.543900e-05,3.011676e-05,2.765872e-05,3.030080e-05,2.281442e-05,2.836975e-05,4.844646e-05,3.217290e-05,3.196399e-05,2.855900e-05,3.136210e-05,7.394311e-05,1.686687e-05,1.567122e-05,2.144316e-05,2.923211e-05,7.729863e-05,2.369656e-05,3.490875e-05,1.348428e-05,1.867062e-05,1.927549e-05,1.181714e-05
0.122070,5.879753e-06,1.680430e-05,2.917604e-05,3.553878e-05,3.213170e-05,3.166890e-05,3.016365e-05,3.127878e-05,5.024025e-05,3.950663e-05,2.512550e-05,3.249016e-05,3.851390e-05,9.047413e-05,2.040867e-05,2.667501e-05,3.050279e-05,4.770106e-05,5.429720e-05,2.761773e-05,4.328502e-05,1.420103e-05,2.447780e-05,1.947159e-05,1.651854e-05
0.146484,6.270479e-06,2.122107e-05,2.745195e-05,3.596670e-05,2.826322e-05,2.746604e-05,3.712575e-05,2.766208e-05,4.737930e-05,4.107228e-05,2.397848e-05,3.164415e-05,4.007700e-05,9.222183e-05,2.052478e-05,3.741679e-05,3.323629e-05,6.096709e-05,3.183632e-05,2.787786e-05,3.947147e-05,1.231975e-05,2.449122e-05,1.575075e-05,1.840660e-05
0.170898,1.185391e-05,4.707123e-05,5.193979e-05,6.689381e-05,5.151975e-05,4.770182e-05,8.048702e-05,4.690350e-05,9.330521e-05,8.212223e-05,5.176688e-05,6.017670e-05,7.337190e-05,1.784925e-04,3.817644e-05,7.856081e-05,5.748335e-05,1.072901e-04,3.749773e-05,5.131383e-05,6.145777e-05,2.194463e-05,3.933250e-05,2.397988e-05,3.479023e-05
0.195312,8.404077e-06,3.610552e-05,3.825827e-05,4.373845e-05,3.856058e-05,3.282019e-05,5.894068e-05,2.905120e-05,6.802361e-05,5.570358e-05,3.816843e-05,3.936028e-05,4.243343e-05,1.149007e-04,2.475509e-05,4.902744e-05,3.212267e-05,5.499757e-05,1.750098e-05,3.233941e-05,3.351559e-05,1.556725e-05,2.064417e-05,1.306302e-05,2.076066e-05
0.219727,1.228412e-05,5.118524e-05,5.683016e-05,5.470985e-05,6.001245e-05,4.955634e-05,8.453638e-05,3.793527e-05,1.010486e-04,7.333254e-05,5.235479e-05,4.743054e-05,4.257237e-05,1.284424e-04,3.053126e-05,5.491921e-05,3.518091e-05,5.278166e-05,1.822991e-05,3.940018e-05,3.511979e-05,2.181041e-05,1.967161e-05,1.351649e-05,2.101572e-05
0.244141,1.734535e-05,6.378937e-05,7.828332e-05,6.138760e-05,8.437158e-05,7.171577e-05,1.086956e-04,4.807513e-05,1.386457e-04,8.889691e-05,6.594054e-05,5.511522e-05,4.014948e-05,1.300896e-04,3.653208e-05,5.512497e-05,3.635308e-05,4.684344e-05,1.906620e-05,4.235507e-05,3.349528e-05,2.704408e-05,1.696137e-05,1.373043e-05,1.917933e-05
0.268555,2.321505e-05,7.128116e-05,9.979938e-05,6.389628e-05,1.060932e-04,9.671214e-05,1.259551e-04,5.639149e-05,1.655325e-04,9.514083e-05,7.349948e-05,6.065415e-05,3.794148e-05,1.265765e-04,4.478515e-05,5.127090e-05,3.302874e-05,3.521970e-05,1.760603e-05,3.961496e-05,3.014262e-05,2.962203e-05,1.362524e-05,1.319532e-05,1.565678e-05
0.292969,2.798261e-05,7.059378e-05,1.138001e-04,6.148771e-05,1.170848e-04,1.210301e-04,1.351670e-04,6.329967e-05,1.781112e-04,9.307476e-05,7.500875e-05,5.950623e-05,3.384223e-05,1.113453e-04,5.176408e-05,4.411249e-05,2.566772e-05,2.199060e-05,1.379786e-05,3.149905e-05,2.542078e-05,2.875249e-05,1.040065e-05,1.251884e-05,1.235027e-05
0.317383,2.693712e-05,5.652443e-05,1.035901e-04,4.899411e-05,1.013366e-04,1.219893e-04,1.187530e-04,6.116339e-05,1.576095e-04,7.557128e-05,6.497940e-05,4.657709e-05,2.442090e-05,7.559637e-05,4.538308e-05,3.124890e-05,1.579742e-05,1.050110e-05,7.723785e-06,1.939075e-05,1.961558e-05,2.442412e-05,7.358704e-06,1.094770e-05,8.950925e-06
