1634,25,41,15.184000,8.25,1,2,2
freq,site_01,site_02,site_03,site_04,site_05,site_06,site_07,site_08,site_09,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.097656,1.772687e-03,4.580587e-03,1.080279e-02,1.278922e-02,1.174541e-02,1.286738e-02,9.688250e-03,1.204735e-02,2.057301e-02,1.366237e-02,1.357366e-02,1.212771e-02,1.331806e-02,3.140029e-02,7.162597e-03,6.654856e-03,9.105939e-03,1.241355e-02,3.282522e-02,1.006286e-02,1.482416e-02,5.726161e-03,7.928567e-03,8.185425e-03,5.018205e-03
0.122070,1.375238e-03,3.930421e-03,6.824096e-03,8.312301e-03,7.515407e-03,7.407160e-03,7.055092e-03,7.315915e-03,1.175088e-02,9.240356e-03,5.876700e-03,7.599248e-03,9.008164e-03,2.116134e-02,4.773461e-03,6.239120e-03,7.134416e-03,1.115698e-02,1.269978e-02,6.459616e-03,1.012410e-02,3.321534e-03,5.725206e-03,4.554285e-03,3.863585e-03
0.146484,2.278545e-03,7.711239e-03,9.975394e-03,1.306945e-02,1.027019e-02,9.980512e-03,1.349062e-02,1.005175e-02,1.721652e-02,1.492470e-02,8.713214e-03,1.149874e-02,1.456304e-02,3.351124e-02,7.458224e-03,1.359638e-02,1.207728e-02,2.215401e-02,1.156857e-02,1.013016e-02,1.434300e-02,4.476709e-03,8.899533e-03,5.723450e-03,6.688527e-03
0.170898,2.050032e-03,8.140565e-03,8.982540e-03,1.156871e-02,8.909898e-03,8.249619e-03,1.391954e-02,8.111557e-03,1.613633e-02,1.420234e-02,8.952638e-03,1.040704e-02,1.268904e-02,3.086875e-02,6.602288e-03,1.358642e-02,9.941251e-03,1.855490e-02,6.484910e-03,8.874286e-03,1.062859e-02,3.795135e-03,6.802218e-03,4.147114e-03,6.016671e-03
0.195312,2.696659e-03,1.158536e-02,1.227613e-02,1.403458e-02,1.237313e-02,1.053118e-02,1.891259e-02,9.321808e-03,2.182708e-02,1.787389e-02,1.224730e-02,1.262973e-02,1.361583e-02,3.686879e-02,7.943291e-03,1.573169e-02,1.030736e-02,1.764735e-02,5.615628e-03,1.037691e-02,1.075432e-02,4.995141e-03,6.624201e-03,4.191599e-03,6.661578e-03
0.219727,2.933283e-03,1.222235e-02,1.357028e-02,1.306398e-02,1.433017e-02,1.183339e-02,2.018615e-02,9.058434e-03,2.412905e-02,1.751083e-02,1.250162e-02,1.132578e-02,1.016571e-02,3.067032e-02,7.290456e-03,1.311397e-02,8.400730e-03,1.260355e-02,4.353058e-03,9.408235e-03,8.386134e-03,5.208033e-03,4.697316e-03,3.227557e-03,5.018273e-03
0.244141,3.740601e-03,1.375646e-02,1.688214e-02,1.323850e-02,1.819510e-02,1.546582e-02,2.344068e-02,1.036761e-02,2.989955e-02,1.917101e-02,1.422037e-02,1.188584e-02,8.658411e-03,2.805440e-02,7.878303e-03,1.188794e-02,7.839700e-03,1.010199e-02,4.111709e-03,9.134055e-03,7.223403e-03,5.832175e-03,3.657793e-03,2.961027e-03,4.136107e-03
0.268555,3.059403e-03,9.393814e-03,1.315210e-02,8.420595e-03,1.398153e-02,1.274525e-02,1.659904e-02,7.431574e-03,2.181477e-02,1.253817e-02,9.686156e-03,7.993329e-03,5.000132e-03,1.668093e-02,5.902027e-03,6.756754e-03,4.352704e-03,4.641441e-03,2.320217e-03,5.220672e-03,3.972356e-03,3.903749e-03,1.795607e-03,1.738950e-03,2.063335e-03
0.292969,5.580016e-03,1.407712e-02,2.269289e-02,1.226127e-02,2.334789e-02,2.413463e-02,2.695367e-02,1.262260e-02,3.551718e-02,1.856005e-02,1.495750e-02,1.186614e-02,6.748483e-03,2.220338e-02,1.032228e-02,8.796479e-03,5.118403e-03,4.385149e-03,2.751433e-03,6.281231e-03,5.069161e-03,5.733537e-03,2.073996e-03,2.496383e-03,2.462769e-03
0.317383,5.036230e-03,1.056795e-02,1.936746e-02,9.160060e-03,1.894614e-02,2.280743e-02,2.220236e-02,1.143526e-02,2.946706e-02,1.412899e-02,1.214871e-02,8.708167e-03,4.565791e-03,1.413368e-02,8.484933e-03,5.842370e-03,2.953524e-03,1.963312e-03,1.444058e-03,3.625341e-03,3.667377e-03,4.566394e-03,1.375801e-03,2.046809e-03,1.673487e-03
0.341797,4.185528e-03,7.514977e-03,1.523984e-02,6.539710e-03,1.399681e-02,1.949387e-02,1.695278e-02,9.945813e-03,2.269155e-02,1.000939e-02,9.378162e-03,5.799872e-03,2.906711e-03,8.191708e-03,6.163838e-03,3.423400e-03,1.387578e-03,6.819349e-04,7.370773e-04,2.429796e-03,2.721816e-03,3.582722e-03,9.339838e-04,1.687178e-03,1.152880e-03
