999,25,12,11.889000,8.00,2,2,2
freq,site_01,site_02,site_03,site_04,site_05,site_06,site_07,site_08,site_09,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.000000,1.013649e-08,1.434496e-08,1.295496e-08,1.924049e-08,4.416799e-09,1.113545e-08,3.422814e-08,2.664557e-08,6.399647e-10,7.387156e-09,5.817649e-09,1.903732e-08,2.157397e-08,1.770464e-09,2.290732e-08,1.915445e-08,1.151709e-09,8.704312e-09,5.595593e-10,3.544286e-08,2.075683e-08,5.504641e-09,1.884712e-09,2.717045e-08,5.991363e-09
0.048828,8.932628e-09,1.549503e-08,2.648418e-08,4.789867e-08,1.719946e-08,2.841867e-09,1.487275e-08,2.398098e-08,3.181185e-08,3.264277e-09,6.498109e-09,9.167389e-09,7.713010e-09,5.703273e-09,1.025643e-08,7.979722e-09,5.079129e-09,2.614379e-09,1.177315e-09,2.875435e-09,4.205273e-09,1.453952e-09,4.763638e-09,7.334849e-09,3.117426e-09
0.097656,4.724617e-08,3.435938e-08,4.505260e-08,1.101893e-07,3.766071e-08,5.543131e-09,2.356333e-08,5.322249e-08,5.174824e-08,1.438757e-08,8.133486e-09,1.961287e-08,2.541631e-08,2.066602e-08,2.999072e-08,1.113488e-08,8.502426e-09,1.210713e-08,1.002616e-08,9.948769e-09,1.415288e-08,2.676906e-09,5.952320e-09,2.246707e-08,4.436003e-09
0.146484,1.304573e-07,5.596679e-08,5.214858e-08,1.797458e-07,5.676298e-08,3.787434e-08,2.105682e-08,5.865973e-08,5.898330e-08,3.673300e-08,2.519346e-08,1.885593e-08,4.816162e-08,4.425293e-08,5.384096e-08,1.186770e-08,1.666300e-08,3.109103e-08,1.494762e-08,6.906611e-09,1.716534e-08,8.652401e-09,1.582306e-08,3.610959e-08,1.111933e-08
0.195312,2.654257e-07,8.064982e-08,4.576461e-08,2.405358e-07,6.768783e-08,1.026665e-07,4.111369e-08,3.935914e-08,4.448147e-08,6.889445e-08,3.913038e-08,4.926437e-08,6.280874e-08,4.756874e-08,7.139414e-08,1.430384e-08,2.598870e-08,4.556957e-08,1.665659e-08,9.267978e-09,2.970492e-08,2.276930e-08,1.905778e-08,3.188170e-08,2.681584e-08
0.244141,4.352630e-07,9.883963e-08,2.985245e-08,2.596636e-07,6.675609e-08,1.803774e-07,7.927613e-08,7.633096e-08,1.048837e-08,1.200727e-07,4.018456e-08,9.630156e-08,5.669544e-08,2.585339e-08,1.219794e-07,3.224794e-08,4.125409e-08,5.826343e-08,1.552975e-08,3.229639e-08,2.848150e-08,1.406708e-08,9.812592e-09,2.267176e-08,1.473292e-08
0.292969,6.066006e-07,9.900834e-08,1.504092e-08,2.276557e-07,6.116137e-08,2.349989e-07,1.267599e-07,1.300959e-07,6.561978e-08,1.547359e-07,4.966157e-08,1.131103e-07,2.513948e-08,2.733847e-08,1.263409e-07,2.140477e-08,5.827531e-08,6.194231e-08,1.134962e-08,4.708240e-08,4.637546e-08,2.485882e-08,2.338074e-08,1.485708e-08,3.275208e-08
0.341797,7.136072e-07,7.820138e-08,2.139812e-08,1.954430e-07,7.298241e-08,2.321777e-07,2.005647e-07,1.521367e-07,1.297133e-07,1.482733e-07,5.119263e-08,9.476192e-08,2.661582e-08,6.558110e-08,9.920520e-08,2.907458e-08,6.111185e-08,5.041965e-08,2.456056e-08,2.678807e-08,2.685566e-08,2.925848e-08,2.117576e-08,7.572538e-08,3.058872e-08
0.390625,7.362698e-07,6.908790e-08,3.772207e-08,2.319020e-07,1.097078e-07,1.935564e-07,2.873698e-07,1.479961e-07,1.855301e-07,1.589467e-07,1.758129e-08,5.278998e-08,4.345780e-08,1.319569e-07,8.261942e-08,3.076995e-08,7.101310e-08,2.235414e-08,6.020622e-08,3.810302e-08,9.635412e-09,7.524133e-08,2.268960e-08,8.129118e-08,3.241331e-08
0.439453,6.735200e-07,1.066456e-07,5.456400e-08,2.551867e-07,1.513119e-07,1.993526e-07,3.354250e-07,1.562779e-07,2.198642e-07,2.279473e-07,4.410795e-08,4.988770e-08,3.738193e-08,1.901119e-07,4.725561e-08,3.868701e-08,9.535491e-08,4.731801e-08,4.866845e-08,2.696903e-08,2.519628e-09,9.098428e-08,2.440771e-08,7.647680e-08,2.454715e-08
0.488281,5.628757e-07,1.754238e-07,6.673507e-08,1.884400e-07,1.813600e-07,3.038021e-07,3.154274e-07,2.215379e-07,2.299013e-07,3.155847e-07,8.251076e-08,1.973828e-07,3.654249e-08,1.610620e-07,1.641418e-07,6.888708e-08,8.709056e-08,8.846440e-08,9.253352e-08,3.117745e-08,1.620222e-08,8.472639e-08,2.098739e-08,1.056731e-07,1.238762e-07
0.537109,4.475254e-07,2.801357e-07,6.929752e-08,3.950445e-08,1.959616e-07,4.647467e-07,2.498371e-07,3.290130e-07,2.151908e-07,4.104467e-07,9.658195e-08,3.325901e-07,5.715309e-08,9.148338e-08,2.105572e-07,7.195885e-08,8.626257e-08,9.851535e-08,8.762580e-08,4.256536e-08,4.108901e-08,6.555110e-08,5.009061e-08,1.493087e-07,9.536616e-08
0.585938,3.036824e-07,4.233969e-07,7.331234e-08,1.364821e-07,2.027456e-07,6.314687e-07,1.783310e-07,3.782432e-07,1.663861e-07,5.313341e-07,1.330271e-07,4.026162e-07,9.166988e-08,5.057673e-08,2.155001e-07,3.265209e-08,4.718186e-08,6.131503e-08,4.513867e-08,3.521207e-08,5.413264e-08,9.638336e-09,5.554554e-08,1.443521e-07,9.105215e-08
0.634766,8.212849e-08,5.806109e-07,1.146951e-07,2.784596e-07,2.207323e-07,7.537386e-07,1.305454e-07,2.616357e-07,1.148703e-07,6.458724e-07,1.986700e-07,4.197980e-07,1.034599e-07,1.002060e-07,2.763337e-07,2.318492e-08,5.055566e-08,3.637787e-08,3.338716e-08,5.960132e-08,7.618698e-08,2.974967e-08,1.391725e-08,8.390584e-08,3.208136e-08
0.683594,2.144333e-07,7.232776e-07,1.963951e-07,3.540630e-07,2.769263e-07,8.082386e-07,1.193653e-07,1.098169e-07,1.935681e-07,6.782916e-07,2.713085e-07,3.780612e-07,1.007671e-07,7.955527e-08,2.628912e-07,7.839995e-08,4.300797e-08,6.544300e-08,5.389983e-08,2.997890e-08,6.329766e-08,3.120312e-09,1.945888e-08,2.028515e-07,7.099890e-08
0.732422,5.242522e-07,8.586807e-07,2.903987e-07,3.591773e-07,3.786624e-07,8.173051e-07,1.756606e-07,3.860744e-07,3.074251e-07,6.175535e-07,2.941972e-07,2.931674e-07,7.218555e-08,1.349303e-07,1.732257e-07,8.819394e-08,5.049811e-08,4.615352e-08,6.421550e-08,3.831887e-08,6.266442e-08,2.116261e-08,3.807353e-09,8.437188e-08,8.610117e-08
0.781250,7.710579e-07,1.020132e-06,3.693896e-07,2.802935e-07,4.949358e-07,8.059520e-07,3.151131e-07,6.089953e-07,3.458190e-07,5.075674e-07,2.388900e-07,2.098927e-07,8.008996e-08,3.568760e-07,5.893358e-08,5.353830e-08,2.457249e-08,4.462425e-08,8.732404e-08,7.064174e-08,6.639392e-08,8.048676e-08,1.119547e-08,4.977001e-08,8.147316e-08
