1000,25,11,11.871000,8.00,2,2,2
freq,site_01,site_02,site_03,site_04,site_05,site_06,site_07,site_08,site_09,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.000000,3.640231e-08,2.468126e-08,1.609163e-08,1.638375e-08,2.766417e-08,1.888671e-08,7.773061e-09,2.472759e-08,1.354555e-08,1.039891e-08,1.001213e-08,2.009883e-10,1.668851e-09,1.697158e-08,6.468077e-08,1.506767e-08,2.360607e-08,1.924036e-08,6.158239e-09,9.295095e-09,2.840190e-08,2.834693e-08,1.264467e-09,2.623561e-08,2.807754e-08
0.048828,3.936248e-08,2.951911e-08,8.599423e-09,1.943899e-08,1.328521e-08,7.464000e-10,1.514077e-08,5.124821e-09,1.347889e-08,1.614046e-08,1.984026e-08,1.655490e-08,3.540882e-09,1.268279e-08,6.875602e-09,6.854221e-09,5.184392e-09,5.131448e-09,3.326422e-09,2.303516e-09,1.266068e-09,3.850600e-09,4.662552e-10,5.484363e-09,2.056691e-09
0.097656,5.558004e-08,7.131211e-08,1.514624e-08,4.786408e-08,4.095588e-08,1.509985e-08,4.982293e-08,2.200185e-08,2.988394e-08,3.949225e-08,3.587213e-08,4.474050e-08,2.092314e-09,3.803278e-08,1.011637e-08,1.354485e-08,8.987387e-09,1.767510e-08,4.833178e-09,1.376731e-08,3.166593e-09,1.153983e-08,4.334200e-09,9.962323e-09,1.019317e-09
0.146484,5.421473e-08,1.176595e-07,1.719366e-08,9.822468e-08,7.577900e-08,4.733488e-08,1.058715e-07,6.912231e-08,4.071060e-08,7.709028e-08,4.105100e-08,7.449600e-08,9.279477e-09,4.892203e-08,1.584733e-08,9.813205e-09,1.262682e-08,3.149391e-08,8.852080e-09,1.980218e-08,1.105201e-08,7.734375e-09,1.464646e-08,1.217992e-08,1.363578e-08
0.195312,1.902299e-07,1.583664e-07,2.278134e-08,1.625073e-07,1.055440e-07,8.370113e-08,1.758940e-07,1.422435e-07,3.354049e-08,1.269825e-07,3.637218e-08,8.374949e-08,1.148336e-08,7.541967e-08,2.227500e-08,8.907589e-09,3.294504e-08,4.748314e-08,7.699079e-09,1.971701e-08,1.100646e-08,3.064558e-08,1.473286e-08,3.172002e-08,1.831787e-08
0.244141,4.034096e-07,1.868898e-07,4.658098e-08,2.054981e-07,1.231936e-07,1.024401e-07,2.403798e-07,1.971248e-07,1.315441e-08,1.721660e-07,5.255325e-08,7.575372e-08,1.308357e-08,1.038926e-07,6.771113e-08,1.375948e-08,3.457255e-08,2.945789e-08,1.267441e-08,2.713366e-08,1.090212e-08,4.700502e-08,9.510660e-09,7.191545e-08,2.651165e-08
0.292969,6.295949e-07,2.241655e-07,7.723623e-08,2.118336e-07,1.347635e-07,8.971774e-08,2.755885e-07,1.853415e-07,3.962296e-08,1.961535e-07,9.701035e-08,7.837552e-08,3.323759e-08,8.995002e-08,1.082499e-07,9.429991e-09,4.067047e-08,1.817555e-08,2.187691e-08,3.379151e-08,1.658934e-08,3.700595e-08,1.115994e-08,2.854008e-08,1.412160e-08
0.341797,7.949245e-07,3.064134e-07,9.847322e-08,2.243716e-07,1.553517e-07,9.629980e-08,2.587087e-07,1.376149e-07,9.224406e-08,1.871520e-07,1.373028e-07,5.061656e-08,5.695178e-08,5.906675e-08,8.901024e-08,1.975561e-08,8.137119e-08,2.702952e-08,2.229803e-08,2.416666e-08,1.678094e-08,2.702648e-08,1.966087e-08,4.648169e-08,5.489592e-08
0.390625,8.929865e-07,4.479208e-07,1.006145e-07,2.993853e-07,1.972894e-07,2.180074e-07,2.049217e-07,1.880273e-07,1.634348e-07,1.454729e-07,1.593135e-07,1.110479e-08,8.418850e-08,1.378689e-08,8.795698e-08,3.194649e-08,1.760859e-07,3.553738e-08,3.105993e-08,2.505428e-08,6.220431e-08,6.502650e-08,2.014553e-08,4.590583e-08,2.522814e-08
0.439453,9.540883e-07,6.126483e-07,8.784738e-08,3.872415e-07,2.543280e-07,3.670673e-07,1.498382e-07,2.607800e-07,1.941692e-07,1.041157e-07,1.599739e-07,4.774797e-08,1.038421e-07,8.557277e-08,5.610590e-08,2.670866e-08,2.344551e-07,2.339057e-08,5.540486e-08,3.224358e-08,7.598261e-08,1.931139e-08,2.899502e-08,4.264564e-08,1.047450e-07
