863,25,39,14.881000,8.00,2,2,2
freq,site_01,site_02,site_03,site_04,site_05,site_06,site_07,site_08,site_09,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.000000,1.205636e-05,3.703871e-06,1.010172e-05,1.134952e-05,6.499353e-06,2.221393e-05,1.389302e-05,1.467815e-05,1.345201e-05,1.996464e-05,4.802332e-06,4.718650e-06,9.993148e-06,1.710950e-05,2.422508e-05,3.199934e-06,1.335110e-05,3.152681e-05,1.027203e-05,6.423568e-06,1.466683e-05,5.629257e-06,4.875949e-06,7.417496e-06,4.220555e-05
0.048828,1.850086e-05,2.416908e-05,3.609709e-05,2.780834e-05,1.517213e-05,3.080137e-05,1.591282e-05,9.887960e-06,1.148685e-05,9.861268e-06,8.288712e-06,8.361657e-06,4.771215e-06,2.066537e-05,9.646519e-06,7.377199e-06,1.084820e-05,1.152882e-05,3.700282e-07,1.256554e-06,5.621281e-06,4.564540e-07,3.533479e-06,2.907199e-06,5.895375e-06
0.097656,5.170232e-05,5.335063e-05,5.819395e-05,4.846671e-05,4.940475e-05,6.661730e-05,6.172688e-05,1.998046e-05,3.675051e-05,1.833114e-05,1.820981e-05,2.082169e-05,1.439726e-05,2.624605e-05,1.421695e-05,1.194923e-05,1.127347e-05,2.071323e-05,6.985413e-06,5.764808e-06,1.465971e-05,3.366247e-06,1.031410e-05,1.150030e-05,1.083243e-05
0.146484,9.921423e-05,9.302280e-05,6.029932e-05,6.341826e-05,7.420441e-05,8.203054e-05,1.458974e-04,2.764516e-05,6.526481e-05,3.416316e-05,2.637022e-05,3.340017e-05,3.207705e-05,1.435319e-05,1.631169e-05,1.235966e-05,2.257319e-05,2.924386e-06,4.031832e-06,1.110506e-05,7.124395e-06,1.718201e-05,1.139783e-05,2.945642e-05,1.280835e-05
0.195312,1.574405e-04,1.537753e-04,3.914292e-05,1.399051e-04,9.180838e-05,5.446452e-05,2.444126e-04,2.845736e-05,9.779219e-05,5.667562e-05,3.473688e-05,4.554999e-05,6.298063e-05,1.082521e-05,2.433303e-05,2.373083e-05,1.073373e-06,2.190728e-05,8.919980e-06,1.845688e-05,1.271667e-05,2.307538e-05,4.803759e-06,2.370874e-05,4.859414e-05
0.244141,2.292405e-04,2.380311e-04,1.216255e-05,2.800644e-04,1.565777e-04,2.637767e-05,3.155013e-04,4.575950e-05,1.373812e-04,6.985586e-05,5.740183e-05,3.442582e-05,8.970009e-05,1.772542e-05,5.231355e-05,3.104944e-05,3.200650e-05,2.547090e-05,1.606217e-05,4.349970e-05,1.993780e-05,1.130839e-05,1.648254e-05,4.044006e-05,4.242472e-05
0.292969,3.381911e-04,3.518258e-04,6.641614e-05,4.318931e-04,2.608052e-04,6.248482e-05,3.338330e-04,6.202707e-05,1.528429e-04,6.914786e-05,1.053550e-04,8.197688e-06,1.079039e-04,5.689437e-05,8.768468e-05,3.737725e-05,2.266431e-05,3.170774e-06,4.513765e-05,2.180479e-05,2.658490e-05,1.667087e-05,1.124208e-05,2.447317e-05,6.729311e-05
0.341797,4.857605e-04,4.691732e-04,1.323670e-04,5.220523e-04,3.586609e-04,1.430946e-04,2.741264e-04,7.115484e-05,1.265095e-04,5.441257e-05,1.587373e-04,3.353886e-05,8.866300e-05,1.170275e-04,9.193508e-05,2.798729e-05,4.887011e-05,3.630407e-05,5.748576e-05,3.118354e-05,6.789376e-06,3.414981e-05,1.317485e-05,2.835417e-05,8.183648e-05
0.390625,6.551593e-04,5.422638e-04,1.986564e-04,5.177990e-04,4.327042e-04,2.452529e-04,1.552970e-04,1.355432e-04,8.485558e-05,5.453955e-05,1.727570e-04,3.036712e-05,2.289319e-05,9.318004e-05,7.319803e-05,2.937672e-05,9.727191e-05,4.725040e-05,3.391641e-05,1.607084e-05,3.544045e-05,2.530000e-05,1.160948e-05,5.361115e-05,4.139861e-05
0.439453,7.981208e-04,5.032853e-04,2.590721e-04,4.365909e-04,4.690689e-04,2.802626e-04,1.080485e-04,2.237560e-04,3.709512e-05,5.069931e-05,1.243527e-04,5.633003e-05,3.393959e-05,3.037285e-05,5.819849e-05,1.275221e-05,7.776838e-05,4.984834e-05,3.059969e-05,3.974878e-05,1.256222e-05,7.345387e-05,1.029771e-05,5.709463e-05,3.434247e-05
