979,25,17,12.317000,8.00,2,2,2
freq,site_01,site_02,site_03,site_04,site_05,site_06,site_07,site_08,site_09,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.000000,5.769008e-08,1.064524e-07,2.856514e-08,1.195998e-07,1.017039e-07,9.285903e-09,6.308557e-08,3.421806e-08,6.268472e-08,2.928967e-08,4.822501e-08,2.888876e-08,3.473799e-08,9.096204e-08,1.919877e-07,4.496835e-09,9.544667e-08,1.892586e-08,3.515526e-08,6.368388e-08,1.424632e-08,1.103665e-08,3.590591e-08,7.162764e-08,1.057369e-09
0.048828,9.662431e-08,7.327159e-08,7.435387e-08,5.737111e-08,9.679794e-08,4.807761e-08,6.012828e-08,2.228325e-08,3.111444e-08,2.404755e-08,3.294001e-08,8.501387e-09,1.930973e-08,1.818402e-08,2.298194e-08,9.621661e-09,6.787995e-09,7.673683e-09,1.389860e-08,3.917704e-10,8.958672e-09,1.336130e-08,9.686668e-09,1.284239e-09,3.338255e-08
0.097656,3.228129e-07,1.689817e-07,1.355414e-07,1.077494e-07,1.908092e-07,1.749162e-07,1.491144e-07,7.270761e-08,4.524092e-08,4.838765e-08,7.894871e-08,1.878600e-08,2.997932e-08,8.326391e-08,3.507520e-08,1.994122e-08,1.715703e-08,2.304859e-08,2.465480e-08,1.077047e-08,2.048165e-08,2.339716e-08,1.282136e-08,7.951139e-09,4.440300e-08
0.146484,6.282302e-07,2.661844e-07,1.783400e-07,1.260027e-07,2.964344e-07,3.519779e-07,2.769333e-07,8.934162e-08,7.693004e-08,1.448781e-07,9.850218e-08,1.209535e-07,8.602203e-08,1.619632e-07,8.850386e-08,1.985372e-08,3.439758e-08,4.443513e-08,1.667478e-08,4.183266e-08,1.712872e-08,8.749494e-09,2.501244e-08,2.885898e-08,1.707059e-08
0.195312,9.334802e-07,3.448946e-07,1.968811e-07,1.841392e-07,4.422361e-07,5.128852e-07,4.453624e-07,7.216019e-08,1.300950e-07,3.243309e-07,1.367803e-07,1.814236e-07,1.283009e-07,2.021579e-07,1.277305e-07,3.161914e-08,5.948105e-08,5.002190e-08,4.478112e-08,4.745949e-08,6.698767e-08,3.278127e-08,3.879814e-08,4.580040e-08,8.342355e-08
0.244141,1.210653e-06,3.802753e-07,1.971575e-07,3.767770e-07,6.158537e-07,6.354641e-07,6.193119e-07,2.657526e-07,1.881453e-07,4.724641e-07,2.043782e-07,8.426219e-08,1.648750e-07,2.341693e-07,9.339824e-08,6.338394e-08,1.014429e-07,9.268739e-08,1.134296e-07,5.586949e-08,6.121083e-08,3.352336e-08,2.141840e-08,5.516114e-08,5.375671e-08
0.292969,1.493268e-06,3.644523e-07,1.901006e-07,6.421135e-07,7.841368e-07,8.263365e-07,7.612280e-07,4.325465e-07,2.740718e-07,5.065123e-07,2.639710e-07,3.336946e-07,2.763812e-07,1.888190e-07,2.010645e-07,9.369008e-08,1.023517e-07,1.635884e-07,1.657727e-07,7.645389e-08,8.206065e-08,2.924223e-08,1.627349e-08,1.436939e-07,1.966904e-07
0.341797,1.669691e-06,3.245469e-07,1.744327e-07,8.618493e-07,9.028913e-07,1.105680e-06,8.526600e-07,4.316365e-07,3.440211e-07,4.529511e-07,3.099135e-07,4.404744e-07,4.657912e-07,2.933767e-07,2.229551e-07,1.204753e-07,1.614410e-07,2.456723e-07,6.780135e-08,1.571325e-07,7.633649e-08,5.254624e-08,5.909455e-08,1.662563e-07,2.075627e-07
0.390625,1.625276e-06,4.036291e-07,1.430948e-07,9.852993e-07,9.555938e-07,1.320325e-06,9.614103e-07,4.474463e-07,3.278222e-07,4.192413e-07,3.445942e-07,5.097635e-07,5.289241e-07,3.000927e-07,1.058710e-07,1.414141e-07,1.768770e-07,2.215439e-07,1.267066e-07,1.087987e-07,5.555620e-08,1.023603e-07,3.543362e-08,1.282416e-07,1.692486e-07
0.439453,1.373612e-06,6.563229e-07,1.452107e-07,1.062044e-06,9.305960e-07,1.271521e-06,1.104600e-06,6.288355e-07,2.153718e-07,4.746771e-07,3.470788e-07,5.864216e-07,3.736033e-07,2.487726e-07,6.259431e-08,1.157866e-07,6.520595e-08,1.663272e-07,9.799800e-08,1.329329e-07,6.786815e-08,9.377775e-08,9.969475e-08,9.097468e-08,6.929347e-08
