1004,25,9,11.764000,8.00,2,2,2
freq,site_01,site_02,site_03,site_04,site_05,site_06,site_07,site_08,site_09,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.000000,1.975840e-08,9.756744e-09,6.985892e-09,2.485864e-09,2.586980e-09,2.146883e-08,1.376801e-08,1.502022e-08,1.682945e-09,2.890717e-09,3.814107e-09,8.847175e-09,6.346988e-09,9.718167e-09,3.020091e-08,3.124717e-09,1.670125e-08,1.503642e-08,3.436148e-09,2.605730e-09,1.011699e-08,3.169641e-08,8.619879e-09,2.226024e-08,2.284560e-08
0.048828,1.280239e-08,6.472070e-09,5.355605e-09,4.852561e-09,1.145896e-08,1.465193e-08,1.845805e-08,1.008289e-08,6.690171e-09,1.078680e-08,1.625378e-09,7.276202e-09,7.991363e-09,6.347384e-09,1.496609e-08,7.408584e-10,1.706444e-09,5.603063e-09,6.772074e-09,9.312184e-10,3.101053e-09,6.962140e-10,1.558123e-09,1.023611e-09,2.892252e-09
0.097656,3.432106e-08,1.951751e-08,1.590454e-08,1.859383e-08,1.142194e-08,5.181612e-08,5.638308e-08,1.809944e-08,1.344789e-08,2.815165e-08,7.569997e-09,2.116718e-08,1.657928e-08,7.232906e-09,2.113959e-08,1.053851e-09,1.148155e-08,7.670875e-09,1.201857e-08,5.704567e-09,1.781440e-09,9.614647e-09,4.664481e-09,1.671539e-09,9.856409e-09
0.146484,6.001664e-08,4.582798e-08,3.359473e-08,3.656154e-08,1.449781e-08,8.355313e-08,9.243437e-08,3.381085e-08,2.059750e-08,5.143528e-08,1.704309e-08,3.713101e-08,2.767635e-08,5.258046e-09,1.531412e-08,1.032478e-08,2.892138e-08,1.392895e-08,1.681999e-08,1.548007e-08,8.854426e-09,1.445080e-08,9.863920e-09,9.795157e-09,2.417452e-08
0.195312,7.825561e-08,8.520739e-08,5.473702e-08,6.215526e-08,4.890149e-08,8.894985e-08,1.077016e-07,6.346816e-08,2.504389e-08,7.086962e-08,2.907397e-08,4.466856e-08,3.451507e-08,7.627957e-09,3.469072e-08,1.572845e-08,3.829246e-08,1.609895e-08,1.321188e-08,2.509157e-08,1.806318e-08,6.083667e-09,8.262299e-09,2.003121e-08,4.213665e-08
0.244141,7.505416e-08,1.261886e-07,7.273867e-08,1.077624e-07,9.114441e-08,8.098764e-08,1.143907e-07,8.565981e-08,2.116111e-08,8.772026e-08,4.663135e-08,3.495749e-08,2.508389e-08,2.927010e-08,6.296041e-08,1.087698e-08,4.691103e-08,2.092334e-08,1.208962e-08,2.264229e-08,1.751804e-08,5.866912e-09,1.207751e-08,1.543599e-08,5.251758e-08
0.292969,5.866441e-08,1.551437e-07,8.127692e-08,1.743449e-07,1.321175e-07,7.303580e-08,1.446673e-07,7.076061e-08,1.235506e-08,1.010664e-07,6.152457e-08,5.341516e-08,3.868743e-09,2.385938e-08,8.965298e-08,8.913791e-09,4.454814e-08,4.005893e-08,1.393418e-08,1.795528e-08,1.205251e-08,6.384544e-09,5.189805e-10,3.770797e-09,1.514130e-08
0.341797,8.945484e-08,1.615802e-07,7.768115e-08,2.435498e-07,1.595677e-07,5.816389e-08,1.901432e-07,2.982277e-08,2.142657e-08,9.242451e-08,7.077019e-08,1.141975e-07,2.637931e-08,6.577353e-08,8.645406e-08,8.153037e-09,4.512682e-09,7.709407e-08,2.645900e-08,9.009151e-09,1.202898e-08,1.478011e-08,1.141431e-08,1.347194e-08,1.629948e-08
0.390625,1.586944e-07,1.606498e-07,6.573408e-08,3.061912e-07,1.647781e-07,1.234730e-07,2.290064e-07,7.767124e-08,4.333961e-08,9.130293e-08,9.654001e-08,1.650581e-07,3.296072e-08,1.238815e-07,5.756111e-08,8.259011e-09,2.275723e-08,8.904061e-08,1.234323e-08,2.091265e-08,4.294984e-09,2.709944e-08,1.625576e-08,1.607492e-08,2.917469e-08
0.439453,2.155680e-07,1.791543e-07,5.402331e-08,3.600410e-07,1.464500e-07,2.509243e-07,2.423583e-07,1.003097e-07,6.749783e-08,1.438711e-07,1.221026e-07,1.637114e-07,3.735490e-08,1.476688e-07,9.823888e-08,3.389560e-08,4.910355e-08,4.954116e-08,4.845437e-08,1.744589e-08,2.563620e-08,2.810701e-08,1.392405e-08,4.345186e-08,6.422711e-08
