61,25,49,17.8479996,8.25000000,1,1,2
freq,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.00000000,7.82129574,7.65131617,7.52081680,7.51258087,7.54681015,7.70493603,7.62190390,7.55183601,7.21957302,7.42219114,7.20195007,7.34310484,7.22915649,7.25286436,7.26544619,7.06772423,7.06157875,6.99788523,6.80677843,7.10179329,6.82601929,6.73386383,6.69974613,6.94469357,6.94970036
0.500000000,6.79598665,6.63535261,6.48743486,6.45882416,6.51199150,6.66239262,6.56899548,6.50390816,6.15552473,6.37043762,6.15764904,6.29834080,6.16980600,6.22008705,6.20340157,6.01582050,6.01736832,5.95020676,5.76882744,6.03016186,5.74122429,5.68155003,5.64377022,5.85778332,5.86260796
1.00000000,6.34785557,6.19561052,6.03215361,5.98601341,6.05533791,6.19885063,6.09660625,6.03549242,5.67357683,5.89871502,5.69219828,5.83220530,5.69106483,5.76437378,5.72223473,5.54290056,5.55101299,5.48073101,5.30782652,5.53957367,5.23915911,5.20733500,5.16627693,5.35356998,5.35819864
1.50000000,6.04510975,5.90037060,5.72309828,5.66196346,5.74496984,5.88234806,5.77260494,5.71457577,5.34140110,5.57495356,5.37365675,5.51278543,5.36080694,5.45395565,5.38979149,5.21703053,5.23069096,5.15760899,4.99203300,5.19789743,4.88750553,4.87940216,4.83542013,4.99975967,5.00418282
2.00000000,5.79120445,5.65315533,5.46364784,5.38977051,5.48426151,5.61618519,5.50013733,5.44441175,5.06196976,5.30235481,5.10534382,5.24342489,5.08218288,5.19230700,5.10919571,4.94153547,4.95982790,4.88423824,4.72494888,4.90827990,4.58924150,4.60118294,4.55460167,4.69935179,4.70356417
2.50000000,5.57417965,5.44206810,5.24177313,5.15715122,5.26117897,5.38825989,5.26696491,5.21285582,4.82288790,5.06872845,4.87517500,5.01206207,4.84295607,4.96748734,4.86818933,4.70433521,4.72643661,4.64860821,4.49465466,4.65847874,4.33197594,4.36069393,4.31181145,4.43997192,4.44397068
3.00000000,5.40548897,5.27862358,5.06886435,4.97526789,5.08710909,5.20989704,5.08428764,5.03119564,4.63522053,4.88531923,4.69449043,4.83005810,4.65433073,4.79096889,4.67795563,4.51677418,4.54194784,4.46212578,4.31264353,4.45969200,4.12677240,4.16936684,4.11845684,4.23269987,4.23648500
3.50000000,5.24029970,5.11804247,4.90003014,4.79902315,4.91715574,5.03614521,4.90704298,4.85444403,4.45378304,4.70710325,4.51835299,4.65249348,4.47124672,4.61793375,4.49341536,4.33391762,4.36150312,4.27991247,4.13411808,4.26685190,3.92844367,3.98234630,3.92965961,4.03235912,4.03593302
4.00000000,5.08990955,4.97167444,4.74651289,4.63947582,4.76255941,4.87819338,4.74632025,4.69375992,4.28955746,4.54520464,4.35796404,4.49058723,4.30479431,4.45969486,4.32564402,4.16697025,4.19637823,4.11322498,3.97040749,4.09104204,3.74796700,3.81090736,3.75667357,3.84993839,3.85330439
4.50000000,5.04503345,4.93028164,4.69897890,4.58712530,4.71398258,4.82665730,4.69264603,4.63973045,4.23297691,4.49018097,4.30395079,4.43498135,4.24550247,4.40697956,4.26515436,4.10656118,4.13726711,4.05273867,3.91225576,4.02278280,3.67576742,3.74574375,3.69017243,3.77586937,3.77903318
5.00000000,4.86642551,4.75466299,4.51813698,4.40253210,4.53213120,4.64220190,4.50660515,4.45299530,4.04454136,4.30264473,4.11698818,4.24636412,4.05395651,4.22055626,4.07251930,3.91336632,3.94490480,3.85917211,3.72044373,3.82265115,3.47233772,3.54758859,3.49087167,3.57065129,3.57361984
