61,25,50,18.0160007,8.25000000,1,1,2
freq,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.00000000,7.98974705,7.81976748,7.68926811,7.68103218,7.71526146,7.87338734,7.79035521,7.72028732,7.38802433,7.59064245,7.37040138,7.51155615,7.39760780,7.42131567,7.43389750,7.23617554,7.23003006,7.16633654,6.97522974,7.27024460,6.99447060,6.90231514,6.86819744,7.11314487,7.11815166
0.500000000,7.03998041,6.87934637,6.73142862,6.70281792,6.75598526,6.90638638,6.81298923,6.74790192,6.39951849,6.61443138,6.40164280,6.54233456,6.41379976,6.46408081,6.44739532,6.25981426,6.26136208,6.19420052,6.01282120,6.27415562,5.98521805,5.92554379,5.88776398,6.10177708,6.10660172
1.00000000,6.54761219,6.39536715,6.23191023,6.18577003,6.25509453,6.39860725,6.29636288,6.23524904,5.87333345,6.09847164,5.89195490,6.03196192,5.89082146,5.96413040,5.92199135,5.74265718,5.75076962,5.68048763,5.50758314,5.73933029,5.43891573,5.40709162,5.36603355,5.55332661,5.55795527
1.50000000,6.25101948,6.10627937,5.92900753,5.86787271,5.95087910,6.08825684,5.97851372,5.92048502,5.54731035,5.78086281,5.57956600,5.71869469,5.56671619,5.65986443,5.59570026,5.42293978,5.43660021,5.36351776,5.19794273,5.40380669,5.09341478,5.08531141,5.04132938,5.20566893,5.21009207
2.00000000,5.94230366,5.80425453,5.61474705,5.54086971,5.63536072,5.76728439,5.65123653,5.59551096,5.21306896,5.45345402,5.25644302,5.39452410,5.23328209,5.34340620,5.26029491,5.09263468,5.11092710,5.03533745,4.87604809,5.05937910,4.74034071,4.75228214,4.70570087,4.85045099,4.85466337
2.50000000,5.76194191,5.62983084,5.42953587,5.34491348,5.44894171,5.57602215,5.45472717,5.40061855,5.01065063,5.25649118,5.06293774,5.19982481,5.03071880,5.15524960,5.05595207,4.89209747,4.91419935,4.83637047,4.68241692,4.84624147,4.51973867,4.54845619,4.49957418,4.62773466,4.63173342
3.00000000,5.61679983,5.48993397,5.28017521,5.18657875,5.29841995,5.42120790,5.29559803,5.24250603,4.84653139,5.09663010,4.90580177,5.04136896,4.86564159,5.00227928,4.88926649,4.72808456,4.75325871,4.67343664,4.52395439,4.67100286,4.33808327,4.38067770,4.32976770,4.44401073,4.44779587
3.50000000,5.42255068,5.30029345,5.08228111,4.98127413,5.09940672,5.21839619,5.08929396,5.03669500,4.63603401,4.88935423,4.70060396,4.83474445,4.65349770,4.80018473,4.67566633,4.51616859,4.54375410,4.46216345,4.31636906,4.44910288,4.11069489,4.16459703,4.11191082,4.21461010,4.21818399
4.00000000,5.32966805,5.21143293,4.98627138,4.87923431,5.00231791,5.11795187,4.98607874,4.93351841,4.52931595,4.78496313,4.59772253,4.73034573,4.54455280,4.69945335,4.56540251,4.40672874,4.43613672,4.35298347,4.21016598,4.33080053,3.98772550,4.05066586,3.99643207,4.08969688,4.09306288
4.50000000,5.24014902,5.12539721,4.89409447,4.78224087,4.90909815,5.02177334,4.88776207,4.83484650,4.42809248,4.68529701,4.49906635,4.63009691,4.44061852,4.60209560,4.46026993,4.30167675,4.33238316,4.24785423,4.10737133,4.21789837,3.87088323,3.94085932,3.88528824,3.97098517,3.97414923
