61,25,45,16.2150002,8.25000000,1,1,2
freq,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.00000000,6.18869686,6.01871729,5.88821793,5.87998199,5.91421127,6.07233715,5.98930502,5.91923714,5.58697414,5.78959227,5.56935120,5.71050596,5.59655762,5.62026548,5.63284731,5.43512535,5.42897987,5.36528635,5.17417955,5.46919441,5.19342041,5.10126495,5.06714725,5.31209469,5.31710148
0.500000000,6.01745462,5.85682058,5.70890284,5.68029213,5.73345947,5.88386059,5.79046345,5.72537613,5.37699270,5.59190559,5.37911701,5.51980877,5.39127398,5.44155502,5.42486954,5.23728848,5.23883629,5.17167473,4.99029541,5.25162983,4.96269226,4.90301800,4.86523819,5.07925129,5.08407593
1.00000000,5.74850750,5.59626198,5.43280506,5.38666534,5.45598984,5.59950209,5.49725819,5.43614435,5.07422829,5.29936647,5.09284973,5.23285675,5.09171677,5.16502571,5.12288666,4.94355202,4.95166492,4.88138294,4.70847797,4.94022512,4.63981056,4.60798645,4.56692886,4.75422192,4.75885010
1.50000000,5.45650005,5.31176090,5.13448858,5.07335377,5.15636015,5.29373837,5.18399525,5.12596607,4.75279140,4.98634386,4.78504705,4.92417574,4.77219725,4.86534595,4.80118179,4.62842083,4.64208126,4.56899929,4.40342331,4.60928774,4.29889584,4.29079247,4.24681044,4.41114998,4.41557312
2.00000000,5.20449924,5.06644917,4.87694263,4.80306435,4.89755630,5.02947903,4.91343212,4.85770607,4.47526407,4.71564960,4.51863861,4.65671921,4.49547672,4.60560131,4.52249002,4.35482979,4.37312222,4.29753256,4.13824320,4.32157421,4.00253582,4.01447725,3.96789598,4.11264610,4.11685848
2.50000000,4.96403408,4.83192253,4.63162756,4.54700518,4.65103340,4.77811384,4.65681887,4.60270977,4.21274233,4.45858288,4.26502895,4.40191650,4.23281002,4.35734177,4.25804377,4.09418917,4.11629105,4.03846216,3.88450861,4.04833317,3.72183037,3.75054812,3.70166564,3.82982635,3.83382511
3.00000000,4.87216568,4.74529982,4.53554106,4.44194412,4.55378532,4.67657375,4.55096388,4.49787188,4.10189676,4.35199594,4.16116714,4.29673481,4.12100744,4.25764513,4.14463234,3.98345041,4.00862408,3.92880201,3.77932024,3.92636847,3.59344888,3.63604331,3.58513355,3.69937611,3.70316124
3.50000000,4.68029881,4.55804157,4.34002876,4.23902225,4.35715485,4.47614431,4.34704208,4.29444313,3.89378190,4.14710236,3.95835209,4.09249258,3.91124582,4.05793285,3.93341446,3.77391672,3.80150223,3.71991158,3.57411742,3.70685077,3.36844277,3.42234540,3.36965871,3.47235847,3.47593212
4.00000000,4.59318018,4.47494507,4.24978352,4.14274693,4.26583004,4.38146400,4.24959087,4.19703007,3.79282808,4.04847527,3.86123466,3.99385786,3.80806518,3.96296525,3.82891464,3.67024088,3.69964886,3.61649561,3.47367811,3.59431267,3.25123763,3.31417799,3.25994420,3.35320902,3.35657501
4.50000000,4.44481325,4.33006144,4.09875870,3.98690534,4.11376238,4.22643757,4.09242630,4.03951073,3.63275671,3.88996100,3.70373082,3.83476114,3.64528275,3.80675983,3.66493440,3.50634122,3.53704739,3.45251846,3.31203556,3.42256260,3.07554746,3.14552355,3.08995247,3.17564940,3.17881346
