61,25,30,13.5469999,8.25000000,1,1,2
freq,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.00000000,3.52004719,3.35006762,3.21956825,3.21133256,3.24556160,3.40368748,3.32065535,3.25058746,2.91832423,3.12094259,2.90070128,3.04185629,2.92790794,2.95161581,2.96419764,2.76647592,2.76032996,2.69663668,2.50552988,2.80054474,2.52477074,2.43261504,2.39849758,2.64344501,2.64845204
0.500000000,3.42672586,3.26609182,3.11817408,3.08956337,3.14273095,3.29313183,3.19973469,3.13464761,2.78626394,3.00117660,2.78838825,2.92908025,2.80054522,2.85082626,2.83414078,2.64655995,2.64810753,2.58094573,2.39956665,2.66090131,2.37196350,2.31228924,2.27450943,2.48852277,2.49334741
1.00000000,3.38426781,3.23202276,3.06856585,3.02242613,3.09175038,3.23526287,3.13301849,3.07190490,2.70998907,2.93512726,2.72861052,2.86861753,2.72747731,2.80078602,2.75864720,2.57931280,2.58742571,2.51714373,2.34423876,2.57598591,2.27557135,2.24374723,2.20268941,2.38998222,2.39461088
1.50000000,3.35174465,3.20700502,3.02973318,2.96859813,3.05160475,3.18898249,3.07923937,3.02121067,2.64803600,2.88158846,2.68029165,2.81942034,2.66744184,2.76059008,2.69642591,2.52366543,2.53732586,2.46424341,2.29866791,2.50453234,2.19414020,2.18603706,2.14205503,2.30639434,2.31081772
2.00000000,3.24324822,3.10519862,2.91569161,2.84181380,2.93630528,3.06822848,2.95218110,2.89645529,2.51401329,2.75439858,2.55738759,2.69546843,2.53422618,2.64435053,2.56123924,2.39357901,2.41187143,2.33628154,2.17699218,2.36032343,2.04128528,2.05322647,2.00664520,2.15139508,2.15560746
2.50000000,3.15667915,3.02456760,2.82427263,2.73965049,2.84367871,2.97075915,2.84946418,2.79535532,2.40538740,2.65122819,2.45767450,2.59456158,2.42545557,2.54998684,2.45068884,2.28683448,2.30893636,2.23110771,2.07715392,2.24097824,1.91447556,1.94319344,1.89431095,2.02247167,2.02647042
3.00000000,3.09785557,2.97098970,2.76123095,2.66763449,2.77947569,2.90226364,2.77665377,2.72356176,2.32758689,2.57768583,2.38685703,2.52242470,2.34669733,2.48333502,2.37032223,2.20914030,2.23431420,2.15449214,2.00501013,2.15205836,1.81913888,1.86173344,1.81082344,1.92506623,1.92885137
3.50000000,3.05963659,2.93737936,2.71936655,2.61836004,2.73649263,2.85548210,2.72637963,2.67378068,2.27311969,2.52644014,2.33768988,2.47183037,2.29058337,2.43727040,2.31275225,2.15325451,2.18083978,2.09924936,1.95345497,2.08618855,1.74778044,1.80168295,1.74899638,1.85169613,1.85526979
4.00000000,2.92641830,2.80818319,2.58302164,2.47598481,2.59906816,2.71470213,2.58282900,2.53026843,2.12606621,2.38171339,2.19447279,2.32709599,2.14130330,2.29620337,2.16215277,2.00347900,2.03288698,1.94973361,1.80691636,1.92755079,1.58447576,1.64741623,1.59318233,1.68644702,1.68981314
4.50000000,2.91662455,2.80187273,2.57056999,2.45871663,2.58557367,2.69824886,2.56423736,2.51132178,2.10456800,2.36177230,2.17554212,2.30657244,2.11709404,2.27857113,2.13674569,1.97815251,2.00885868,1.92432988,1.78384697,1.89437389,1.54735875,1.61733496,1.56176376,1.64746070,1.65062463
5.00000000,2.78069735,2.66893458,2.43240833,2.31680346,2.44640255,2.55647326,2.42087650,2.36726713,1.95881295,2.21691608,2.03126001,2.16063571,1.96822798,2.13482785,1.98679078,1.82763767,1.85917616,1.77344346,1.63471532,1.73692274,1.38660908,1.46186006,1.40514326,1.48492277,1.48789132
5.50000000,2.74617958,2.63695335,2.39603853,2.27761340,2.40905404,2.51683712,2.38013601,2.32554245,1.91611767,2.17455864,1.98909628,2.11676812,1.92209566,2.09252810,1.93966651,1.77940583,1.81136465,1.72458434,1.58708858,1.68257856,1.32953310,1.40851414,1.35082674,1.42614460,1.42892528
6.00000000,2.69389820,2.58679342,2.34224844,2.22181463,2.35431385,2.46009111,2.32270241,2.26687860,1.85710454,2.11540842,1.92981029,2.05573940,1.85938418,2.03250837,1.87605000,1.71421623,1.74623203,1.65854645,1.52181447,1.61202025,1.25674224,1.33810282,1.27960432,1.35174072,1.35434198
6.50000000,2.61107874,2.50571632,2.25822854,2.13649178,2.26937056,2.37339282,2.23567700,2.17841434,1.76881790,2.02658606,1.84056711,1.96472526,1.76719451,1.94200361,1.78303277,1.61923385,1.65098763,1.56252635,1.42613828,1.51233959,1.15526867,1.23783195,1.17866766,1.24874544,1.25117624
7.00000000,2.62074184,2.51677585,2.26696777,2.14453745,2.27721095,2.37970018,2.24196672,2.18309164,1.77411556,2.03101492,1.84433150,1.96669865,1.76843357,1.94404268,1.78351378,1.61742282,1.64863598,1.55951667,1.42309797,1.50643468,1.14795732,1.23070264,1.17100441,1.24000537,1.24227512
7.50000000,2.57123756,2.46835232,2.21678686,2.09418702,2.22615385,2.32730675,2.18981981,2.12918830,1.72120249,1.97695851,1.78940225,1.90996671,1.71134937,1.88698316,1.72573352,1.55708158,1.58751178,1.49784148,1.36105883,1.44254410,1.08299971,1.16504562,1.10493302,1.17371213,1.17583072
8.00000000,2.47908115,2.37698936,2.12417364,2.00185251,2.13268542,2.23267603,2.09565949,2.03315520,1.62646449,1.88085330,1.69224823,1.81100512,1.61236465,1.78734684,1.62610817,1.45467758,1.48411584,1.39399147,1.25654960,1.33708179,0.976767838,1.05735707,0.996938646,1.06623745,1.06821477
8.50000000,2.39963770,2.29807901,2.04446959,1.92280853,2.05214620,2.15112686,2.01476955,1.95029902,1.54515219,1.79799438,1.60819316,1.72514391,1.52676225,1.70050550,1.53991485,1.36553335,1.39380014,1.30330992,1.16494870,1.24532127,0.884498239,0.962984502,0.902358294,0.972817183,0.974663079
9.00000000,2.35097933,2.24971676,1.99572372,1.87504327,2.00258350,2.10068846,1.96514702,1.89863801,1.49523437,1.74638867,1.55526960,1.67042136,1.47253835,1.64453578,1.48514509,1.30768001,1.33462310,1.24384642,1.10433745,1.18524981,0.824145198,0.899981201,0.839235604,0.911404014,0.913128555
9.50000000,2.29575944,2.19457960,1.94056952,1.82113743,1.94662917,2.04397583,1.90937972,1.84077811,1.43927419,1.68863297,1.49609685,1.60946155,1.41227984,1.58209658,1.42438066,1.24373484,1.26922631,1.17823505,1.03737950,1.11944509,0.758257270,0.830983400,0.770198107,0.844544888,0.846157849
10.0000000,2.27947879,2.17818832,1.92448878,1.80652559,1.92976475,2.02645493,1.89290857,1.82217622,1.42269170,1.67017603,1.47614336,1.58773732,1.39142668,1.55869222,1.40305793,1.21916461,1.24309862,1.15195751,1.00958323,1.09333801,0.732239723,0.801474750,0.740721226,0.817642748,0.819154024
