61,25,10,11.8190002,8.25000000,1,1,2
freq,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.00000000,1.79279613,1.62281644,1.49231708,1.48408151,1.51831055,1.67643631,1.59340441,1.52333641,1.19107318,1.39369166,1.17345023,1.31460524,1.20065689,1.22436476,1.23694646,1.03922486,1.03307891,0.969385624,0.778278828,1.07329369,0.797519684,0.705363989,0.671246648,0.916193843,0.921200991
0.500000000,1.74394059,1.58330655,1.43538892,1.40677810,1.45994568,1.61034656,1.51694942,1.45186234,1.10347867,1.31839132,1.10560310,1.24629498,1.11775994,1.16804087,1.15135539,0.963774681,0.965322256,0.898160458,0.716781378,0.978116035,0.689178348,0.629503965,0.591724157,0.805737495,0.810562134
1.00000000,1.69073462,1.53848946,1.37503266,1.32889271,1.39821708,1.54172945,1.43948531,1.37837160,1.01645589,1.24159384,1.03507721,1.17508435,1.03394401,1.10725284,1.06511390,0.885779619,0.893892288,0.823610306,0.650705338,0.882452607,0.582038045,0.550213933,0.509156108,0.696449041,0.701077580
1.50000000,1.61238241,1.46764278,1.29037070,1.22923589,1.31224251,1.44962025,1.33987713,1.28184843,0.908673584,1.14222598,0.940929234,1.08005786,0.928079426,1.02122784,0.957063735,0.784303129,0.797963440,0.724881232,0.559305727,0.765170038,0.454777896,0.446674705,0.402692676,0.567032099,0.571455359
2.00000000,1.56899858,1.43094897,1.24144197,1.16756415,1.26205564,1.39397883,1.27793145,1.22220552,0.839763522,1.08014894,0.883137941,1.02121890,0.859976530,0.970100880,0.886989713,0.719329238,0.737621665,0.662031889,0.502742529,0.686073780,0.367035538,0.378976792,0.332395464,0.477145463,0.481357843
2.50000000,1.56361890,1.43150747,1.23121250,1.14659023,1.25061846,1.37769890,1.25640392,1.20229506,0.812327266,1.05816793,0.864614248,1.00150144,0.832395315,0.956926584,0.857628703,0.693774223,0.715876102,0.638047338,0.484093726,0.647918105,0.321415305,0.350133181,0.301250756,0.429411411,0.433410168
3.00000000,1.43585694,1.30899131,1.09923244,1.00563586,1.11747706,1.24026501,1.11465538,1.06156337,0.665588379,0.915687323,0.724858642,0.860426188,0.684698820,0.821336627,0.708323598,0.547141910,0.572315574,0.492493540,0.343011647,0.490059882,0.157140344,0.199734837,0.148824960,0.263067693,0.266852826
3.50000000,1.41317821,1.29092097,1.07290840,0.971901834,1.09003425,1.20902371,1.07992148,1.02732253,0.626661420,0.879981816,0.691231549,0.825372159,0.644125164,0.790812194,0.666294038,0.506796181,0.534381628,0.452791095,0.306996822,0.439730287,0.101322234,0.155224800,0.102538168,0.205237925,0.208811581
4.00000000,1.34104323,1.22280812,0.997646630,0.890609801,1.01369333,1.12932706,0.997453988,0.944893420,0.540691316,0.796338379,0.609097719,0.741720855,0.555928290,0.710828364,0.576777637,0.418104053,0.447512090,0.364358604,0.221541345,0.342175722,-0.899255276E-3,0.620412230E-1,0.780731440E-2,0.101072043,0.104438096
4.50000000,1.35664892,1.24189687,1.01059437,0.898740828,1.02559781,1.13827300,1.00426149,0.951345980,0.544592202,0.801796496,0.615566313,0.746596754,0.557118177,0.718595326,0.576769888,0.418176711,0.448882759,0.364354074,0.223871171,0.334398150,-0.126170218E-1,0.573591590E-1,0.178790092E-2,0.874848962E-1,0.906488299E-1
5.00000000,1.25590956,1.14414692,0.907620788,0.792015791,0.921614766,1.03168571,0.896088958,0.842479348,0.434025347,0.692128301,0.506472230,0.635848045,0.443440318,0.610040128,0.462003112,0.302850008,0.334388494,0.248655856,0.109927654,0.212135017,-0.138178527,-0.629276037E-1,-0.119644463,-0.398648679E-1,-0.368963182E-1
5.50000000,1.32431722,1.21509087,0.974176049,0.855750918,0.987191558,1.09497476,0.958273411,0.903679967,0.494255155,0.752696037,0.567233801,0.694905519,0.500233173,0.670665622,0.517804027,0.357543319,0.389502078,0.302721769,0.165226072,0.260716110,-0.923293531E-1,-0.133483708E-1,-0.710357726E-1,0.428211689E-2,0.706273317E-2
6.00000000,1.26014173,1.15303683,0.908491731,0.788058162,0.920557141,1.02633452,0.888945937,0.833121896,0.423347950,0.681651950,0.496053755,0.621982932,0.425627589,0.598751724,0.442293406,0.280459642,0.312475443,0.224789828,0.880578756E-1,0.178263694,-0.177014351,-0.956538320E-1,-0.154152274,-0.820158720E-1,-0.794146657E-1
6.50000000,1.20929468,1.10393238,0.856444478,0.734707713,0.867586493,0.971608758,0.833892941,0.776630282,0.367033839,0.624801874,0.438783109,0.562941194,0.365410388,0.540219545,0.381248713,0.217449814,0.249203622,0.160742253,0.243542194E-1,0.110555530,-0.246515453,-0.163952112,-0.223116398,-0.153038621,-0.150607795
7.00000000,1.17883801,1.07487190,0.825063944,0.702633381,0.835307002,0.937796235,0.800062776,0.741187572,0.332211643,0.589110970,0.402427524,0.524794698,0.326529592,0.502138734,0.341609806,0.175518900,0.206732035,0.117612690,-0.188060105E-1,0.645306706E-1,-0.293946713,-0.211201340,-0.270899564,-0.201898605,-0.199628860
7.50000000,1.15695024,1.05406475,0.802499235,0.679899454,0.811866224,0.913019240,0.775532305,0.714900792,0.306914985,0.562671065,0.375114739,0.495679200,0.297061861,0.472695649,0.311445951,0.142794073,0.173224300,0.835539997E-1,-0.532287061E-1,0.282566249E-1,-0.331287801,-0.249241889,-0.309354424,-0.240575373,-0.238456786
8.00000000,1.10068524,0.998593569,0.745777726,0.623456836,0.754289627,0.854280233,0.717263699,0.654759407,0.248068720,0.502457500,0.313852459,0.432609349,0.233968884,0.408951074,0.247712404,0.762818456E-1,0.105720013,0.155957639E-1,-0.121846110,-0.413139462E-1,-0.401627928,-0.321038753,-0.381457120,-0.312158257,-0.310180992
8.50000000,1.07838750,0.976828635,0.723219216,0.601558149,0.730895817,0.829876602,0.693519175,0.629048705,0.223901749,0.476743937,0.286942780,0.403893590,0.205511808,0.379255116,0.218664527,0.442830026E-1,0.725497603E-1,-0.179404914E-1,-0.156301737,-0.759290755E-1,-0.436752141,-0.358265877,-0.418892086,-0.348433197,-0.346587300
9.00000000,1.05634069,0.955078244,0.701085091,0.580404639,0.707944751,0.806049824,0.670508385,0.603999376,0.200595737,0.451750040,0.260630965,0.375782788,0.177899718,0.349897146,0.190506399,0.130413771E-1,0.399844646E-1,-0.507921875E-1,-0.190301180,-0.109388828,-0.470493436,-0.394657433,-0.455403030,-0.383234620,-0.381510079
