61,25,8,11.6789999,8.25000000,1,1,2
freq,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.00000000,1.65224743,1.48226774,1.35176837,1.34353280,1.37776184,1.53588760,1.45285571,1.38278770,1.05052447,1.25314295,1.03290153,1.17405653,1.06010818,1.08381605,1.09639776,0.898676157,0.892530203,0.828836918,0.637730122,0.932744980,0.656970978,0.564815283,0.530697942,0.775645137,0.780652285
0.500000000,1.63732791,1.47669387,1.32877624,1.30016541,1.35333300,1.50373387,1.41033673,1.34524965,0.996865988,1.21177864,0.998990417,1.13968229,1.01114726,1.06142819,1.04474270,0.857161999,0.858709574,0.791547775,0.610168695,0.871503353,0.582565665,0.522891283,0.485111445,0.699124813,0.703949451
1.00000000,1.53035283,1.37810767,1.21465087,1.16851091,1.23783529,1.38134766,1.27910352,1.21798980,0.856074095,1.08121204,0.874695420,1.01470256,0.873562217,0.946871042,0.904732108,0.725397825,0.733510494,0.663228512,0.490323603,0.722070813,0.421656311,0.389832199,0.348774374,0.536067247,0.540695846
1.50000000,1.46828806,1.32354844,1.14627635,1.08514142,1.16814804,1.30552590,1.19578278,1.13775396,0.764579177,0.998131633,0.796834826,0.935963511,0.783985019,0.877133489,0.812969327,0.640208721,0.653869033,0.580786824,0.415211350,0.621075630,0.310683519,0.302580327,0.258598298,0.422937721,0.427360982
2.00000000,1.43919754,1.30114794,1.11164093,1.03776312,1.13225460,1.26417780,1.14813042,1.09240448,0.709962487,0.950347900,0.753336906,0.891417861,0.730175495,0.840299845,0.757188678,0.589528203,0.607820630,0.532230973,0.372941583,0.556272745,0.237234563,0.249175817,0.202594489,0.347344488,0.351556867
2.50000000,1.39255524,1.26044369,1.06014872,0.975526512,1.07955480,1.20663524,1.08534026,1.03123140,0.641263545,0.887104213,0.693550527,0.830437720,0.661331594,0.785862863,0.686564982,0.522710502,0.544812381,0.466983616,0.313030005,0.476854384,0.150351584,0.179069459,0.130187035,0.258347690,0.262346447
3.00000000,1.29006338,1.16319776,0.953438938,0.859842360,0.971683562,1.09447145,0.968861878,0.915769875,0.519794941,0.769893825,0.579065144,0.714632690,0.538905323,0.675543129,0.562530100,0.401348412,0.426522136,0.346700072,0.197218180,0.344266415,0.113468766E-1,0.539413691E-1,0.303149223E-2,0.117274225,0.121059358
3.50000000,1.27090251,1.14864528,0.930632710,0.829626083,0.947758555,1.06674802,0.937645674,0.885046721,0.484385699,0.737706065,0.548955798,0.683096409,0.501849413,0.648536444,0.524018288,0.364520460,0.392105907,0.310515374,0.164721102,0.297454566,-0.409534872E-1,0.129490793E-1,-0.397375524E-1,0.629622042E-1,0.665358603E-1
4.00000000,1.23635650,1.11812127,0.892959833,0.785923004,0.909006476,1.02464032,0.892767191,0.840206623,0.436004549,0.691651583,0.504410982,0.637034059,0.451241523,0.606141567,0.472090870,0.313417286,0.342825323,0.259671837,0.116854578,0.237488955,-0.105586022,-0.426455438E-1,-0.968794525E-1,-0.361472368E-2,-0.248670578E-3
4.50000000,1.18001556,1.06526363,0.833961010,0.722107530,0.848964572,0.961639643,0.827628255,0.774712682,0.367958903,0.625163198,0.438933015,0.569963455,0.380484879,0.541962028,0.400136590,0.241543412,0.272249460,0.187720776,0.472378731E-1,0.157764852,-0.189250320,-0.119274139,-0.174845397,-0.891484022E-1,-0.859844685E-1
5.00000000,1.23383117,1.12206864,0.885542452,0.769937456,0.899536431,1.00960732,0.874010623,0.820401013,0.411947012,0.670049965,0.484393895,0.613769710,0.421361983,0.587961793,0.439924777,0.280771673,0.312310159,0.226577520,0.878493190E-1,0.190056682,-0.160256863,-0.850059390E-1,-0.141722798,-0.619432032E-1,-0.589746535E-1
5.50000000,1.13029087,1.02106452,0.780149698,0.661724567,0.793165207,0.900948405,0.764247060,0.709653616,0.300228834,0.558669686,0.373207450,0.500879228,0.306206822,0.476639330,0.323777735,0.163516998,0.195475757,0.108695447,-0.288002491E-1,0.666897893E-1,-0.286355674,-0.207374692,-0.265062094,-0.189744204,-0.186963588
6.00000000,1.14916146,1.04205656,0.797511458,0.677077889,0.809576869,0.915354252,0.777965665,0.722141623,0.312367678,0.570671678,0.385073483,0.511002660,0.314647317,0.487771451,0.331313133,0.169479370,0.201495171,0.113809556,-0.229223967E-1,0.672834218E-1,-0.287994623,-0.206634104,-0.265132546,-0.192996144,-0.190394938
