61,25,11,11.8710003,8.25000000,1,1,2
freq,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.00000000,1.84469509,1.67471540,1.54421604,1.53598046,1.57020950,1.72833526,1.64530337,1.57523537,1.24297214,1.44559062,1.22534919,1.36650419,1.25255585,1.27626371,1.28884542,1.09112382,1.08497787,1.02128458,0.830177784,1.12519264,0.849418640,0.757262945,0.723145604,0.968092799,0.973099947
0.500000000,1.78438282,1.62374878,1.47583103,1.44722033,1.50038791,1.65078878,1.55739164,1.49230456,1.14392090,1.35883355,1.14604521,1.28673720,1.15820217,1.20848298,1.19179749,1.00421691,1.00576448,0.938602626,0.757223547,1.01855826,0.729620516,0.669946194,0.632166326,0.846179664,0.851004303
1.00000000,1.75161588,1.59937072,1.43591392,1.38977396,1.45909834,1.60261071,1.50036657,1.43925285,1.07733715,1.30247509,1.09595847,1.23596561,1.09482527,1.16813409,1.12599516,0.946660876,0.954773545,0.884491563,0.711586654,0.943333864,0.642919362,0.611095250,0.570037425,0.757330298,0.761958897
1.50000000,1.66070616,1.51596653,1.33869445,1.27755952,1.36056614,1.49794400,1.38820088,1.33017206,0.956997275,1.19054973,0.989252925,1.12838161,0.976403117,1.06955159,1.00538743,0.832626820,0.846287131,0.773204923,0.607629418,0.813493729,0.503101587,0.494998366,0.451016337,0.615355730,0.619778991
2.00000000,1.61505723,1.47700763,1.28750062,1.21362281,1.30811429,1.44003749,1.32399011,1.26826417,0.885822177,1.12620759,0.929196596,1.06727755,0.906035185,1.01615953,0.933048368,0.765387893,0.783680320,0.708090603,0.548801243,0.732132435,0.413094223,0.425035477,0.378454149,0.523204148,0.527416527
2.50000000,1.53736496,1.40525353,1.20495856,1.12033629,1.22436452,1.35144496,1.23014998,1.17604113,0.786073327,1.03191400,0.838360310,0.975247502,0.806141376,0.930672646,0.831374764,0.667520285,0.689622164,0.611793399,0.457839757,0.621664166,0.295161337,0.323879212,0.274996787,0.403157443,0.407156199
3.00000000,1.50887024,1.38200462,1.17224574,1.07864916,1.19049037,1.31327832,1.18766868,1.13457668,0.738601744,0.988700628,0.797871947,0.933439493,0.757712126,0.894349933,0.781336904,0.620155215,0.645328939,0.565506876,0.416024983,0.563073218,0.230153695,0.272748172,0.221838310,0.336081028,0.339866161
3.50000000,1.46591485,1.34365761,1.12564504,1.02463841,1.14277089,1.26176035,1.13265800,1.08005905,0.679398000,0.932718396,0.743968129,0.878108740,0.696861744,0.843548775,0.719030619,0.559532762,0.587118208,0.505527675,0.359733403,0.492466867,0.154058799,0.207961366,0.155274734,0.257974505,0.261548162
4.00000000,1.43579173,1.31755650,1.09239507,0.985358238,1.10844171,1.22407556,1.09220243,1.03964186,0.635439754,0.891086817,0.703846157,0.836469293,0.650676727,0.805576801,0.671526074,0.512852490,0.542260528,0.459107041,0.316289783,0.436924160,0.938491821E-1,0.156789660,0.102555752,0.195820481,0.199186534
4.50000000,1.28543842,1.17068648,0.939383864,0.827530384,0.954387426,1.06706250,0.933051109,0.880135536,0.473381728,0.730586052,0.544355869,0.675386310,0.485907704,0.647384882,0.505559444,0.346966237,0.377672285,0.293143600,0.152660698,0.263187677,-0.838274956E-1,-0.138513148E-1,-0.694225729E-1,0.162744224E-1,0.194383562E-1
5.00000000,1.28468132,1.17291856,0.936392486,0.820787489,0.950386465,1.06045747,0.924860656,0.871251047,0.462797046,0.720899999,0.535243928,0.664619744,0.472212017,0.638811827,0.490774810,0.331621706,0.363160193,0.277427554,0.138699353,0.240906715,-0.109406829,-0.341559052E-1,-0.908727646E-1,-0.110931695E-1,-0.812461972E-2
