61,25,26,13.1529999,8.25000000,1,1,2
freq,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.00000000,3.12674618,2.95676661,2.82626724,2.81803155,2.85226059,3.01038647,2.92735434,2.85728645,2.52502322,2.72764158,2.50740027,2.64855528,2.53460693,2.55831480,2.57089663,2.37317491,2.36702895,2.30333567,2.11222887,2.40724373,2.13146973,2.03931403,2.00519657,2.25014400,2.25515103
0.500000000,3.09883857,2.93820453,2.79028702,2.76167607,2.81484365,2.96524453,2.87184739,2.80676031,2.45837665,2.67328930,2.46050119,2.60119295,2.47265792,2.52293873,2.50625324,2.31867266,2.32022023,2.25305843,2.07167935,2.33301401,2.04407644,1.98440194,1.94662213,2.16063547,2.16546011
1.00000000,2.98856068,2.83631563,2.67285872,2.62671900,2.69604325,2.83955574,2.73731136,2.67619777,2.31428194,2.53942013,2.33290339,2.47291040,2.33177018,2.40507889,2.36294007,2.18360567,2.19171858,2.12143660,1.94853163,2.18027878,1.87986422,1.84804010,1.80698228,1.99427521,1.99890375
1.50000000,2.94170618,2.79696655,2.61969471,2.55855966,2.64156628,2.77894402,2.66920090,2.61117220,2.23799753,2.47154999,2.27025318,2.40938187,2.25740337,2.35055161,2.28638744,2.11362696,2.12728739,2.05420494,1.88862956,2.09449387,1.78410172,1.77599859,1.73201656,1.89635587,1.90077925
2.00000000,2.88690090,2.74885130,2.55934429,2.48546648,2.57995796,2.71188116,2.59583378,2.54010773,2.15766573,2.39805126,2.20104027,2.33912110,2.17787886,2.28800297,2.20489192,2.03723145,2.05552387,1.97993422,1.82064486,2.00397587,1.68493772,1.69687903,1.65029764,1.79504776,1.79926014
2.50000000,2.77989006,2.64777875,2.44748378,2.36286139,2.46688962,2.59397006,2.47267509,2.41856623,2.02859855,2.27443910,2.08088541,2.21777272,2.04866648,2.17319775,2.07389998,1.91004539,1.93214726,1.85431862,1.70036495,1.86418939,1.53768659,1.56640434,1.51752198,1.64568257,1.64968133
3.00000000,2.70373797,2.57687235,2.36711359,2.27351689,2.38535810,2.50814605,2.38253641,2.32944441,1.93346953,2.18356848,1.99273968,2.12830734,1.95257998,2.08921766,1.97620463,1.81502295,1.84019673,1.76037467,1.61089277,1.75794101,1.42502141,1.46761596,1.41670609,1.53094888,1.53473401
3.50000000,2.61724854,2.49499130,2.27697897,2.17597222,2.29410458,2.41309404,2.28399181,2.23139286,1.83073187,2.08405209,1.89530194,2.02944255,1.84819555,1.99488258,1.87036443,1.71086657,1.73845196,1.65686154,1.51106715,1.64380074,1.30539262,1.35929513,1.30660856,1.40930831,1.41288197
4.00000000,2.59696960,2.47873425,2.25357294,2.14653611,2.26961946,2.38525343,2.25338030,2.20081973,1.79661751,2.05226469,1.86502397,1.99764705,1.81185460,1.96675467,1.83270383,1.67403030,1.70343828,1.62028480,1.47746754,1.59810197,1.25502706,1.31796741,1.26373363,1.35699832,1.36036432
4.50000000,2.58989501,2.47514319,2.24384046,2.13198709,2.25884414,2.37151909,2.23750782,2.18459225,1.77783847,2.03504276,1.84881258,1.97984290,1.79036438,1.95184159,1.81001616,1.65142298,1.68212891,1.59760022,1.45711732,1.56764436,1.22062922,1.29060531,1.23503411,1.32073116,1.32389498
5.00000000,2.51816773,2.40640497,2.16987896,2.05427408,2.18387294,2.29394388,2.15834713,2.10473752,1.69628358,1.95438647,1.76873040,1.89810622,1.70569849,1.87229824,1.72426128,1.56510818,1.59664667,1.51091409,1.37218583,1.47439313,1.12407970,1.19933057,1.14261365,1.22239327,1.22536182
5.50000000,2.42451382,2.31528735,2.07437253,1.95594740,2.08738804,2.19517136,2.05847001,2.00387645,1.59445167,1.85289264,1.66743040,1.79510212,1.60042977,1.77086222,1.61800063,1.45773983,1.48969865,1.40291834,1.26542258,1.36091268,1.00786722,1.08684826,1.02916074,1.10447872,1.10725927
6.00000000,2.37634039,2.26923561,2.02469039,1.90425682,2.03675580,2.14253330,2.00514460,1.94932055,1.53954661,1.79785061,1.61225247,1.73818159,1.54182625,1.71495032,1.55849206,1.39665830,1.42867410,1.34098852,1.20425653,1.29446232,0.939184308,1.02054477,0.962046385,1.03418279,1.03678393
6.50000000,2.34994364,2.24458122,1.99709344,1.87535667,2.00823545,2.11225772,1.97454190,1.91727924,1.50768280,1.76545072,1.57943201,1.70359015,1.50605929,1.68086839,1.52189755,1.35809875,1.38985252,1.30139112,1.16500306,1.25120449,0.894133449,0.976696789,0.917532504,0.987610281,0.990041137
7.00000000,2.24790573,2.14393973,1.89413166,1.77170122,1.90437484,2.00686407,1.86913061,1.81025529,1.40127945,1.65817881,1.47149539,1.59386253,1.39559746,1.57120657,1.41067767,1.24458671,1.27579987,1.18668056,1.05026174,1.13359845,0.775121093,0.857866466,0.798168242,0.867169201,0.869438946
7.50000000,2.28114676,2.17826128,1.92669582,1.80409598,1.93606281,2.03721571,1.89972878,1.83909726,1.43111157,1.68686759,1.49931121,1.61987567,1.42125845,1.59689212,1.43564248,1.26699066,1.29742086,1.20775056,1.07096779,1.15245318,0.792908728,0.874954641,0.814842105,0.883621156,0.885739744
8.00000000,2.22977352,2.12768173,1.87486589,1.75254500,1.88337779,1.98336840,1.84635186,1.78384757,1.37715685,1.63154566,1.44294059,1.56169748,1.36305702,1.53803921,1.37680054,1.20536995,1.23480821,1.14468384,1.00724196,1.08777416,0.727460206,0.808049381,0.747631013,0.816929877,0.818907142
8.50000000,2.10696459,2.00540566,1.75179625,1.63013518,1.75947285,1.85845363,1.72209620,1.65762568,1.25247884,1.50532103,1.31551981,1.43247056,1.23408890,1.40783215,1.24724150,1.07286000,1.10112679,1.01063657,0.872275293,0.952647924,0.591824889,0.670311153,0.609684944,0.680143833,0.681989729
9.00000000,2.07890320,1.97764087,1.72364771,1.60296726,1.73050737,1.82861245,1.69307101,1.62656200,1.22315836,1.47431266,1.28319359,1.39834547,1.20046234,1.37245977,1.21306896,1.03560400,1.06254709,0.971770406,0.832261443,0.913173795,0.552069187,0.627905190,0.567159593,0.639328003,0.641052544
9.50000000,2.04359746,1.94241762,1.68840742,1.56897533,1.69446707,1.79181385,1.65721774,1.58861601,1.18711221,1.43647099,1.24393475,1.35729957,1.16011786,1.32993448,1.17221856,0.991572738,1.01706433,0.926073015,0.785217404,0.867282987,0.506095231,0.578821361,0.518036067,0.592382789,0.593995810
10.0000000,2.02530575,1.92401528,1.67031574,1.55235243,1.67559159,1.77228189,1.63873553,1.56800318,1.16851866,1.41600287,1.22197020,1.33356416,1.13725364,1.30451918,1.14888477,0.964991450,0.988925576,0.897784472,0.755410075,0.839164972,0.478066623,0.547301650,0.486548126,0.563469648,0.564980924
10.5000000,1.91940069,1.81782651,1.56472850,1.44841313,1.56923556,1.66535783,1.53294468,1.46005726,1.06267929,1.30823481,1.11264420,1.22248733,1.02718842,1.19159079,1.03838265,0.851202130,0.873492479,0.782260060,0.638219059,0.724129438,0.363270432,0.428702116,0.368044376,0.447873205,0.449292243
11.0000000,1.86770654,1.76569235,1.51345444,1.39892936,1.51720667,1.61283708,1.48162115,1.40656686,1.01135504,1.25494885,1.05775416,1.16586995,0.971697450,1.13297594,0.982484162,0.792000234,0.812578440,0.721307039,0.575474083,0.663942873,0.303452909,0.364830256,0.304325312,0.387336969,0.388673186
11.5000000,1.86842060,1.76582730,1.51467681,1.40205228,1.51768744,1.61289167,1.48292065,1.40569794,1.01268792,1.25430536,1.05547416,1.16188896,0.968934536,1.12687516,0.979340613,0.785557270,0.804370642,0.713107228,0.565377355,0.656750500,0.296741545,0.353867561,0.293566465,0.379985899,0.381248266
12.0000000,1.85299492,1.74969816,1.49983501,1.38919306,1.50211668,1.59695005,1.46825743,1.38887382,0.998081326,1.23772264,1.03723466,1.14197707,0.950312912,1.10474288,0.960362613,0.763301373,0.780311525,0.689098239,0.539384902,0.633957028,0.274525315,0.327250719,0.267198324,0.357205778,0.358403087
12.5000000,1.76197934,1.65786910,1.40946770,1.30086577,1.41103220,1.50554180,1.37814832,1.29661930,0.908042431,1.14572096,0.943566322,1.04666722,0.856347799,1.00713110,0.866063356,0.665760756,0.680941880,0.589816153,0.438049734,0.536069274,0.177297592,0.225514412,0.165750593,0.259486854,0.260627419
13.0000000,1.74168694,1.63666618,1.38987744,1.28335178,1.39073598,1.48496139,1.35887694,1.27522445,0.888847113,1.12458730,0.920764804,1.02225697,0.833321452,0.980354667,0.842723131,0.639228582,0.652565956,0.561561286,0.407687366,0.509361386,0.151319891,0.194957227,0.135516733,0.233087867,0.234179944
13.5000000,1.68355179,1.57753515,1.33248925,1.22805715,1.33265233,1.42662597,1.30185151,1.21610308,0.831896782,1.06573153,0.860248446,0.960165977,0.772640407,0.915848970,0.781746805,0.575120389,0.586609542,0.495755494,0.339733392,0.445231676,0.879802406E-1,0.126998812,0.679121614E-1,0.169393569,0.170444846
14.0000000,1.66535783,1.55827069,1.31507838,1.21274137,1.31455636,1.40830445,1.28483272,1.19702101,0.814947248,1.04691696,0.839786887,0.938165188,0.752063870,0.891399026,0.760892272,0.551203370,0.560848236,0.470171154,0.311972648,0.421431690,0.650207996E-1,0.994090736E-1,0.407025814E-1,0.146142930,0.147160828
14.5000000,1.64719272,1.53897095,1.29772520,1.19747102,1.29652762,1.39007151,1.26788855,1.17804956,0.798061848,1.02821302,0.819455266,0.916330814,0.731658459,0.867093444,0.740224600,0.527549863,0.535362482,0.444885314,0.284493417,0.398020178,0.424920321E-1,0.722624063E-1,0.139586329E-1,0.123383343,0.124374896
