61,25,17,12.3170004,8.25000000,1,1,2
freq,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_9,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.00000000,2.29034710,2.12036753,1.98986804,1.98163247,2.01586151,2.17398739,2.09095550,2.02088737,1.68862414,1.89124262,1.67100120,1.81215620,1.69820786,1.72191572,1.73449743,1.53677583,1.53062987,1.46693659,1.27582979,1.57084465,1.29507065,1.20291495,1.16879761,1.41374481,1.41875196
0.500000000,2.17982650,2.01919246,1.87127483,1.84266400,1.89583158,2.04623246,1.95283532,1.88774824,1.53936458,1.75427723,1.54148901,1.68218088,1.55364585,1.60392678,1.58724129,1.39966059,1.40120816,1.33404636,1.15266728,1.41400194,1.12506425,1.06538987,1.02761006,1.24162340,1.24644804
1.00000000,2.13983345,1.98758829,1.82413149,1.77799153,1.84731591,1.99082828,1.88858414,1.82747042,1.46555471,1.69069266,1.48417604,1.62418318,1.48304284,1.55635166,1.51421273,1.33487844,1.34299111,1.27270913,1.09980428,1.33155143,1.03113699,0.999312878,0.958255053,1.14554787,1.15017653
1.50000000,2.04089046,1.89615083,1.71887875,1.65774381,1.74075043,1.87812829,1.76838517,1.71035635,1.33718157,1.57073402,1.36943722,1.50856590,1.35658741,1.44973588,1.38557172,1.21281111,1.22647142,1.15338922,0.987813711,1.19367802,0.883285880,0.875182688,0.831200659,0.995540082,0.999963343
2.00000000,1.91555429,1.77750468,1.58799767,1.51411986,1.60861135,1.74053454,1.62448716,1.56876123,1.18631923,1.42670465,1.22969365,1.36777461,1.20653224,1.31665659,1.23354542,1.06588495,1.08417737,1.00858760,0.849298239,1.03262949,0.713591218,0.725532532,0.678951144,0.823701143,0.827913523
2.50000000,1.88060379,1.74849236,1.54819739,1.46357512,1.56760335,1.69468379,1.57338881,1.51927996,1.12931216,1.37515283,1.18159914,1.31848633,1.14938021,1.27391148,1.17461360,1.01075912,1.03286099,0.955032289,0.801078677,0.964903057,0.638400257,0.667118132,0.618235707,0.746396363,0.750395119
3.00000000,1.81521201,1.68834639,1.47858751,1.38499093,1.49683213,1.61962008,1.49401045,1.44091845,1.04494357,1.29504240,1.10421371,1.23978126,1.06405389,1.20069170,1.08767867,0.926496983,0.951670706,0.871848643,0.722366750,0.869414985,0.536495447,0.579089940,0.528180063,0.642422795,0.646207929
3.50000000,1.74529171,1.62303448,1.40502191,1.30401528,1.42214775,1.54113722,1.41203487,1.35943592,0.958774805,1.21209526,1.02334499,1.15748560,0.976238608,1.12292564,0.998407483,0.838909626,0.866495013,0.784904480,0.639110208,0.771843672,0.433435649,0.487338215,0.434651583,0.537351370,0.540925026
4.00000000,1.70701742,1.58878219,1.36362076,1.25658393,1.37966740,1.49530125,1.36342812,1.31086755,0.906665444,1.16231251,0.975071847,1.10769498,0.921902418,1.07680249,0.942751765,0.784078181,0.813486218,0.730332732,0.587515473,0.708149850,0.365074873,0.428015351,0.373781443,0.467046171,0.470412225
4.50000000,1.61470950,1.49995756,1.26865494,1.15680146,1.28365850,1.39633358,1.26232219,1.20940661,0.802652895,1.05985713,0.873627007,1.00465739,0.815178871,0.976656020,0.834830582,0.676237404,0.706943452,0.622414768,0.481931835,0.592458844,0.245443657,0.315419823,0.259848565,0.345545560,0.348709494
