100,25,6,11.540871,8.25,1,2,2
freq,site_01,site_02,site_03,site_04,site_05,site_06,site_07,site_08,site_09,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.100000,1.382493e+10,2.596730e+10,1.807618e+10,1.253254e+10,1.492836e+10,1.479709e+10,1.402038e+10,1.057261e+10,1.170088e+10,9.724895e+09,7.633671e+09,5.184827e+09,5.616448e+09,4.848086e+09,6.358187e+09,4.496905e+09,5.913872e+09,3.265716e+09,2.206625e+09,3.630501e+09,2.346222e+09,4.108775e+09,3.145203e+09,2.356075e+09,2.413215e+09
0.106000,6.622463e+10,5.438268e+10,4.524511e+10,3.629661e+10,3.918800e+10,1.596258e+10,3.646714e+10,3.187014e+10,2.960236e+10,1.960048e+10,2.844218e+10,1.674253e+10,1.248756e+10,1.435704e+10,1.335853e+10,1.321826e+10,1.136635e+10,1.292339e+10,9.475206e+09,1.185715e+10,5.080447e+09,1.042240e+10,1.155085e+10,5.803226e+09,8.232111e+09
0.113000,5.443124e+10,5.151667e+10,5.175375e+10,6.159187e+10,4.954622e+10,3.678239e+10,3.303120e+10,2.941596e+10,2.174056e+10,2.405151e+10,1.530569e+10,2.052377e+10,1.934547e+10,2.151890e+10,1.523099e+10,1.375320e+10,1.691487e+10,1.171769e+10,6.918113e+09,1.062307e+10,8.117625e+09,5.990176e+09,7.798650e+09,6.943539e+09,7.086387e+09
0.121000,1.172137e+11,1.138397e+11,1.218722e+11,1.210593e+11,6.173840e+10,8.093399e+10,8.159143e+10,6.244684e+10,7.144775e+10,7.425343e+10,7.639552e+10,6.522592e+10,5.397194e+10,3.104047e+10,4.503592e+10,2.505349e+10,3.754727e+10,2.785351e+10,3.895721e+10,2.248111e+10,2.160207e+10,2.392266e+10,1.855185e+10,1.841801e+10,1.819240e+10
0.129000,2.105715e+10,1.340855e+10,1.823943e+10,6.707203e+09,1.514155e+10,1.267107e+10,8.056551e+09,7.104895e+09,7.465132e+09,4.145551e+09,4.699955e+09,4.737440e+09,5.287838e+09,7.182406e+09,4.561973e+09,4.626561e+09,3.280530e+09,5.770371e+09,3.835085e+09,2.310805e+09,2.308329e+09,3.600311e+09,3.206666e+09,2.092172e+09,2.235939e+09
0.137000,5.597492e+10,6.734303e+10,4.425738e+10,5.072560e+10,3.180218e+10,4.368549e+10,4.209635e+10,2.627186e+10,2.186362e+10,3.446976e+10,2.412886e+10,2.198744e+10,1.514866e+10,2.882216e+10,1.745370e+10,1.893797e+10,1.205788e+10,1.112470e+10,1.513153e+10,1.106490e+10,6.168021e+09,5.359519e+09,1.233908e+10,6.593817e+09,6.629504e+09
0.146000,2.641585e+10,2.722821e+10,1.358800e+10,1.396991e+10,2.320872e+10,1.528835e+10,1.104488e+10,1.709343e+10,1.407061e+10,1.104675e+10,1.263961e+10,9.270701e+09,8.523246e+09,1.254349e+10,6.408656e+09,4.871950e+09,5.949836e+09,5.004376e+09,3.900849e+09,3.940553e+09,1.758132e+09,3.720209e+09,4.221182e+09,3.168876e+09,3.137225e+09
0.155000,5.358044e+10,3.427997e+10,3.184633e+10,3.177614e+10,3.107790e+10,3.317425e+10,3.636763e+10,3.031630e+10,1.266310e+10,2.660438e+10,1.658828e+10,1.511128e+10,1.877298e+10,2.055472e+10,1.256786e+10,1.120003e+10,1.335381e+10,6.246366e+09,6.216449e+09,8.540486e+09,7.420184e+09,6.234825e+09,5.010652e+09,7.312912e+09,8.539977e+09
0.165000,3.153130e+10,4.421789e+10,2.451869e+10,2.860741e+10,3.010191e+10,2.416983e+10,2.559392e+10,2.057251e+10,1.343550e+10,1.522637e+10,1.479686e+10,1.446642e+10,8.082478e+09,7.674166e+09,1.481350e+10,8.280554e+09,1.130708e+10,8.377538e+09,7.502330e+09,7.046050e+09,4.119395e+09,6.491538e+09,1.004015e+10,7.384161e+09,5.433075e+09
0.176000,5.289481e+10,4.523385e+10,4.994339e+10,3.899896e+10,3.288421e+10,2.572484e+10,2.537236e+10,2.277947e+10,2.257759e+10,3.589243e+10,2.342721e+10,1.893616e+10,1.660186e+10,2.218397e+10,1.419837e+10,7.236231e+09,9.464684e+09,1.312156e+10,1.051534e+10,7.954643e+09,7.134447e+09,5.728292e+09,6.546177e+09,5.352476e+09,6.373930e+09
