100,25,36,14.022648,8.25,1,2,2
freq,site_01,site_02,site_03,site_04,site_05,site_06,site_07,site_08,site_09,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.100000,9.538938e+11,1.791694e+12,1.247222e+12,8.647214e+11,1.030028e+12,1.020971e+12,9.673796e+11,7.294895e+11,8.073385e+11,6.709991e+11,5.267086e+11,3.577431e+11,3.875241e+11,3.345087e+11,4.387027e+11,3.102778e+11,4.080458e+11,2.253282e+11,1.522529e+11,2.504976e+11,1.618848e+11,2.834976e+11,2.170130e+11,1.625647e+11,1.665072e+11
0.106000,1.300999e+13,1.068361e+13,8.888513e+12,7.130558e+12,7.698579e+12,3.135889e+12,7.164058e+12,6.260966e+12,5.815455e+12,3.850563e+12,5.587535e+12,3.289112e+12,2.453212e+12,2.820476e+12,2.624316e+12,2.596759e+12,2.232947e+12,2.538831e+12,1.861427e+12,2.329366e+12,9.980663e+11,2.047505e+12,2.269192e+12,1.140058e+12,1.617218e+12
0.113000,3.035813e+13,2.873257e+13,2.886480e+13,3.435185e+13,2.763359e+13,2.051477e+13,1.842261e+13,1.640626e+13,1.212544e+13,1.341433e+13,8.536499e+12,1.144679e+13,1.078962e+13,1.200181e+13,8.494835e+12,7.670619e+12,9.433992e+12,6.535351e+12,3.858464e+12,5.924842e+12,4.527471e+12,3.340922e+12,4.349569e+12,3.872645e+12,3.952315e+12
0.121000,1.012984e+13,9.838245e+12,1.053243e+13,1.046218e+13,5.335553e+12,6.994472e+12,7.051290e+12,5.396777e+12,6.174654e+12,6.417126e+12,6.602249e+12,5.636951e+12,4.664360e+12,2.682578e+12,3.892091e+12,2.165172e+12,3.244908e+12,2.407154e+12,3.366758e+12,1.942861e+12,1.866893e+12,2.067443e+12,1.603287e+12,1.591720e+12,1.572222e+12
0.129000,3.446845e+13,2.194846e+13,2.985613e+13,1.097902e+13,2.478521e+13,2.074127e+13,1.318777e+13,1.163000e+13,1.221968e+13,6.785853e+12,7.693358e+12,7.754717e+12,8.655664e+12,1.175688e+13,7.467495e+12,7.573219e+12,5.369901e+12,9.445522e+12,6.277652e+12,3.782557e+12,3.778504e+12,5.893350e+12,5.248992e+12,3.424676e+12,3.660008e+12
0.137000,2.018154e+13,2.428027e+13,1.595683e+13,1.828892e+13,1.146615e+13,1.575063e+13,1.517768e+13,9.472216e+12,7.882844e+12,1.242794e+13,8.699568e+12,7.927485e+12,5.461789e+12,1.039172e+13,6.292864e+12,6.828012e+12,4.347423e+12,4.010967e+12,5.455616e+12,3.989405e+12,2.223856e+12,1.932354e+12,4.448807e+12,2.377375e+12,2.390242e+12
0.146000,4.573644e+13,4.714295e+13,2.352629e+13,2.418752e+13,4.018361e+13,2.647026e+13,1.912312e+13,2.959559e+13,2.436186e+13,1.912635e+13,2.188424e+13,1.605130e+13,1.475716e+13,2.171782e+13,1.109595e+13,8.435301e+12,1.030155e+13,8.664583e+12,6.753936e+12,6.822679e+12,3.044032e+12,6.441174e+12,7.308560e+12,5.486597e+12,5.431795e+12
0.155000,1.814947e+13,1.161176e+13,1.078741e+13,1.076363e+13,1.052712e+13,1.123722e+13,1.231892e+13,1.026914e+13,4.289411e+12,9.011787e+12,5.619000e+12,5.118692e+12,6.359030e+12,6.962564e+12,4.257153e+12,3.793820e+12,4.523377e+12,2.115851e+12,2.105718e+12,2.892946e+12,2.513462e+12,2.111942e+12,1.697274e+12,2.477126e+12,2.892774e+12
0.165000,7.262589e+12,1.018469e+13,5.647379e+12,6.589130e+12,6.933359e+12,5.567026e+12,5.895034e+12,4.738456e+12,3.094593e+12,3.507082e+12,3.408154e+12,3.332044e+12,1.861633e+12,1.767587e+12,3.411986e+12,1.907256e+12,2.604353e+12,1.929594e+12,1.728008e+12,1.622913e+12,9.488183e+11,1.495193e+12,2.312544e+12,1.700790e+12,1.251398e+12
0.176000,2.701230e+13,2.310001e+13,2.550507e+13,1.991597e+13,1.679330e+13,1.313715e+13,1.295715e+13,1.163301e+13,1.152991e+13,1.832953e+13,1.196380e+13,9.670313e+12,8.478231e+12,1.132890e+13,7.250817e+12,3.695395e+12,4.833421e+12,6.700913e+12,5.369970e+12,4.062274e+12,3.643416e+12,2.925322e+12,3.342999e+12,2.733400e+12,3.255036e+12
0.187000,1.043750e+13,8.452877e+12,9.082335e+12,1.004726e+13,1.224013e+13,5.033640e+12,4.559160e+12,6.082441e+12,7.071203e+12,2.961765e+12,3.107924e+12,3.451651e+12,3.471727e+12,3.082259e+12,3.476272e+12,3.310028e+12,1.430641e+12,2.406310e+12,1.722959e+12,1.964497e+12,1.387469e+12,1.024757e+12,1.259598e+12,1.698981e+12,1.146405e+12
0.199000,7.725267e+12,5.338793e+12,7.139378e+12,4.304245e+12,7.001085e+12,5.652020e+12,5.121484e+12,2.863164e+12,5.063769e+12,4.204687e+12,4.417484e+12,2.346270e+12,2.447745e+12,3.060205e+12,3.547404e+12,2.351552e+12,1.897305e+12,1.359637e+12,1.066918e+12,1.145708e+12,9.751114e+11,9.568447e+11,1.220937e+12,8.984117e+11,1.111420e+12
0.212000,8.771252e+12,8.472695e+12,6.147091e+12,7.676432e+12,8.497153e+12,3.477281e+12,2.972018e+12,3.118386e+12,3.487862e+12,2.617742e+12,4.750672e+12,2.674997e+12,2.804480e+12,2.631803e+12,3.500627e+12,2.614040e+12,2.490747e+12,1.131596e+12,2.333135e+12,1.634383e+12,9.138956e+11,1.042808e+12,1.097978e+12,4.873381e+11,8.593238e+11
0.226000,3.124297e+13,2.493032e+13,3.192593e+13,2.441030e+13,4.177111e+13,2.267380e+13,1.759989e+13,1.565530e+13,1.274088e+13,2.345349e+13,1.541309e+13,1.335259e+13,1.009335e+13,1.264819e+13,5.789583e+12,8.206809e+12,6.385671e+12,2.978686e+12,5.114196e+12,5.983771e+12,6.277555e+12,4.165931e+12,4.001890e+12,2.946656e+12,4.683589e+12
