100,25,12,11.888889,8.25,1,2,2
freq,site_01,site_02,site_03,site_04,site_05,site_06,site_07,site_08,site_09,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.100000,1.588734e+10,2.984111e+10,2.077279e+10,1.440215e+10,1.715538e+10,1.700453e+10,1.611195e+10,1.214983e+10,1.344643e+10,1.117566e+10,8.772466e+09,5.958302e+09,6.454312e+09,5.571326e+09,7.306705e+09,5.167755e+09,6.796107e+09,3.752898e+09,2.535810e+09,4.172100e+09,2.696233e+09,4.721724e+09,3.614406e+09,2.707556e+09,2.773220e+09
0.106000,4.614561e+10,3.789409e+10,3.152699e+10,2.529164e+10,2.730637e+10,1.112280e+10,2.541046e+10,2.220725e+10,2.062705e+10,1.365770e+10,1.981863e+10,1.166627e+10,8.701386e+09,1.000405e+10,9.308283e+09,9.210539e+09,7.920121e+09,9.005073e+09,6.602365e+09,8.262114e+09,3.540078e+09,7.262372e+09,8.048680e+09,4.043713e+09,5.736171e+09
0.113000,2.723043e+10,2.577235e+10,2.589095e+10,3.081269e+10,2.478659e+10,1.840120e+10,1.652458e+10,1.471598e+10,1.087619e+10,1.203230e+10,7.657011e+09,1.026747e+10,9.677997e+09,1.076531e+10,7.619640e+09,6.880340e+09,8.462038e+09,5.862035e+09,3.460939e+09,5.314424e+09,4.061021e+09,2.996718e+09,3.901447e+09,3.473659e+09,3.545121e+09
0.121000,1.845404e+11,1.792283e+11,1.918746e+11,1.905948e+11,9.720046e+10,1.274218e+11,1.284569e+11,9.831582e+10,1.124868e+11,1.169040e+11,1.202765e+11,1.026912e+11,8.497301e+10,4.886988e+10,7.090420e+10,3.944403e+10,5.911413e+10,4.385235e+10,6.133393e+10,3.539408e+10,3.401013e+10,3.766365e+10,2.920789e+10,2.899717e+10,2.864197e+10
0.129000,1.046874e+11,6.666175e+10,9.067889e+10,3.334544e+10,7.527752e+10,6.299530e+10,4.005383e+10,3.532260e+10,3.711355e+10,2.060996e+10,2.336623e+10,2.355259e+10,2.628894e+10,3.570795e+10,2.268024e+10,2.300135e+10,1.630944e+10,2.868790e+10,1.906646e+10,1.148837e+10,1.147606e+10,1.789926e+10,1.594222e+10,1.040141e+10,1.111616e+10
0.137000,5.455663e+10,6.563669e+10,4.313599e+10,4.944031e+10,3.099638e+10,4.257859e+10,4.102971e+10,2.560618e+10,2.130964e+10,3.359636e+10,2.351749e+10,2.143032e+10,1.476482e+10,2.809186e+10,1.701146e+10,1.845812e+10,1.175236e+10,1.084282e+10,1.474813e+10,1.078453e+10,6.011736e+09,5.223719e+09,1.202643e+10,6.426743e+09,6.461525e+09
0.146000,9.784268e+10,1.008516e+11,5.032913e+10,5.174367e+10,8.596367e+10,5.662709e+10,4.090956e+10,6.331302e+10,5.211665e+10,4.091646e+10,4.681634e+10,3.433810e+10,3.156958e+10,4.646032e+10,2.373726e+10,1.804540e+10,2.203782e+10,1.853590e+10,1.444850e+10,1.459557e+10,6.512011e+09,1.377942e+10,1.563500e+10,1.173732e+10,1.162009e+10
0.155000,6.260925e+10,4.005647e+10,3.721274e+10,3.713072e+10,3.631482e+10,3.876442e+10,4.249592e+10,3.542488e+10,1.479695e+10,3.108747e+10,1.938356e+10,1.765767e+10,2.193640e+10,2.401838e+10,1.468567e+10,1.308733e+10,1.560405e+10,7.298937e+09,7.263979e+09,9.979638e+09,8.670555e+09,7.285451e+09,5.854994e+09,8.545206e+09,9.979044e+09
0.165000,6.787641e+10,9.518644e+10,5.278060e+10,6.158225e+10,6.479942e+10,5.202962e+10,5.509520e+10,4.428578e+10,2.892218e+10,3.277732e+10,3.185273e+10,3.114140e+10,1.739889e+10,1.651993e+10,3.188855e+10,1.782528e+10,2.434038e+10,1.803406e+10,1.615003e+10,1.516781e+10,8.867690e+09,1.397413e+10,2.161312e+10,1.589565e+10,1.169561e+10
0.176000,2.383019e+11,2.037877e+11,2.250051e+11,1.756983e+11,1.481501e+11,1.158956e+11,1.143076e+11,1.026261e+11,1.017166e+11,1.617027e+11,1.055444e+11,8.531128e+10,7.479476e+10,9.994330e+10,6.396654e+10,3.260069e+10,4.264033e+10,5.911530e+10,4.737375e+10,3.583729e+10,3.214214e+10,2.580712e+10,2.949186e+10,2.411399e+10,2.871586e+10
0.187000,2.737487e+10,2.216972e+10,2.382062e+10,2.635138e+10,3.210271e+10,1.320194e+10,1.195750e+10,1.595267e+10,1.854594e+10,7.767946e+09,8.151281e+09,9.052789e+09,9.105443e+09,8.083971e+09,9.117364e+09,8.681350e+09,3.752201e+09,6.311131e+09,4.518876e+09,5.152369e+09,3.638972e+09,2.687673e+09,3.303600e+09,4.455990e+09,3.006725e+09
0.199000,6.803915e+10,4.702063e+10,6.287902e+10,3.790900e+10,6.166102e+10,4.977933e+10,4.510671e+10,2.521689e+10,4.459840e+10,3.703216e+10,3.890633e+10,2.066442e+10,2.155815e+10,2.695230e+10,3.124323e+10,2.071094e+10,1.671023e+10,1.197480e+10,9.396726e+09,1.009065e+10,8.588150e+09,8.427268e+09,1.075322e+10,7.912628e+09,9.788668e+09
0.212000,1.647879e+11,1.591788e+11,1.154870e+11,1.442192e+11,1.596383e+11,6.532861e+10,5.583609e+10,5.858594e+10,6.552740e+10,4.918021e+10,8.925214e+10,5.025589e+10,5.268851e+10,4.944439e+10,6.576721e+10,4.911066e+10,4.679432e+10,2.125960e+10,4.383324e+10,3.070559e+10,1.716960e+10,1.959150e+10,2.062800e+10,9.155751e+09,1.614434e+10
