100,25,37,14.424224,8.25,1,2,2
freq,site_01,site_02,site_03,site_04,site_05,site_06,site_07,site_08,site_09,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.100000,1.893807e+13,3.557127e+13,2.476164e+13,1.716769e+13,2.044960e+13,2.026978e+13,1.920581e+13,1.448287e+13,1.602844e+13,1.332164e+13,1.045698e+13,7.102430e+12,7.693685e+12,6.641146e+12,8.709756e+12,6.160080e+12,8.101112e+12,4.473538e+12,3.022743e+12,4.973237e+12,3.213970e+12,5.628401e+12,4.308453e+12,3.227468e+12,3.305740e+12
0.106000,7.742251e+12,6.357822e+12,5.289558e+12,4.243398e+12,4.581428e+12,1.866169e+12,4.263334e+12,3.725904e+12,3.460780e+12,2.291472e+12,3.325145e+12,1.957352e+12,1.459907e+12,1.678466e+12,1.561732e+12,1.545332e+12,1.328828e+12,1.510860e+12,1.107736e+12,1.386207e+12,5.939497e+11,1.218471e+12,1.350397e+12,6.784490e+11,9.624073e+11
0.113000,3.676274e+13,3.479425e+13,3.495437e+13,4.159902e+13,3.346341e+13,2.484275e+13,2.230920e+13,1.986747e+13,1.468353e+13,1.624434e+13,1.033743e+13,1.386171e+13,1.306589e+13,1.453382e+13,1.028698e+13,9.288880e+12,1.142427e+13,7.914106e+12,4.672479e+12,7.174798e+12,5.482627e+12,4.045752e+12,5.267192e+12,4.689652e+12,4.786131e+12
0.121000,1.634233e+14,1.587191e+14,1.699183e+14,1.687849e+14,8.607775e+13,1.128409e+14,1.137575e+14,8.706548e+13,9.961486e+13,1.035266e+14,1.065132e+14,9.094017e+13,7.524949e+13,4.327766e+13,6.279058e+13,3.493042e+13,5.234966e+13,3.883430e+13,5.431545e+13,3.134391e+13,3.011833e+13,3.335378e+13,2.586561e+13,2.567901e+13,2.536445e+13
0.129000,6.233466e+13,3.969281e+13,5.399348e+13,1.985507e+13,4.482295e+13,3.750967e+13,2.384950e+13,2.103235e+13,2.209874e+13,1.227191e+13,1.391310e+13,1.402406e+13,1.565338e+13,2.126180e+13,1.350463e+13,1.369583e+13,9.711227e+12,1.708181e+13,1.135286e+13,6.840587e+12,6.833257e+12,1.065786e+13,9.492570e+12,6.193375e+12,6.618962e+12
0.137000,5.374786e+13,6.466367e+13,4.249652e+13,4.870738e+13,3.053687e+13,4.194738e+13,4.042147e+13,2.522658e+13,2.099374e+13,3.309831e+13,2.316885e+13,2.111263e+13,1.454594e+13,2.767542e+13,1.675927e+13,1.818449e+13,1.157814e+13,1.068208e+13,1.452950e+13,1.062466e+13,5.922615e+12,5.146281e+12,1.184815e+13,6.331470e+12,6.365737e+12
0.146000,6.689039e+13,6.894744e+13,3.440763e+13,3.537469e+13,5.876928e+13,3.871325e+13,2.796793e+13,4.328410e+13,3.562968e+13,2.797264e+13,3.200611e+13,2.347533e+13,2.158262e+13,3.176272e+13,1.622804e+13,1.233678e+13,1.506621e+13,1.267211e+13,9.877756e+12,9.978295e+12,4.451953e+12,9.420336e+12,1.068890e+13,8.024250e+12,7.944102e+12
0.155000,2.077475e+13,1.329137e+13,1.234778e+13,1.232056e+13,1.204983e+13,1.286265e+13,1.410082e+13,1.175454e+13,4.909862e+12,1.031532e+13,6.431773e+12,5.859097e+12,7.278846e+12,7.969680e+12,4.872938e+12,4.342586e+12,5.177672e+12,2.421903e+12,2.410304e+12,3.311403e+12,2.877028e+12,2.417429e+12,1.942780e+12,2.835435e+12,3.311205e+12
0.165000,4.823268e+13,6.763906e+13,3.750566e+13,4.376008e+13,4.604619e+13,3.697202e+13,3.915041e+13,3.146928e+13,2.055197e+13,2.329142e+13,2.263441e+13,2.212894e+13,1.236358e+13,1.173899e+13,2.265986e+13,1.266657e+13,1.729617e+13,1.281492e+13,1.147614e+13,1.077818e+13,6.301341e+12,9.929952e+12,1.535819e+13,1.129538e+13,8.310847e+12
0.176000,1.454459e+14,1.243804e+14,1.373303e+14,1.072362e+14,9.042237e+13,7.073610e+13,6.976688e+13,6.263715e+13,6.208204e+13,9.869414e+13,6.441828e+13,5.206915e+13,4.565046e+13,6.099970e+13,3.904154e+13,1.989761e+13,2.602523e+13,3.608062e+13,2.891424e+13,2.187304e+13,1.961773e+13,1.575120e+13,1.800015e+13,1.471781e+13,1.752652e+13
0.187000,1.757842e+14,1.423600e+14,1.529611e+14,1.692120e+14,2.061435e+14,8.477457e+13,7.678358e+13,1.024381e+14,1.190904e+14,4.988088e+13,5.234242e+13,5.813134e+13,5.846945e+13,5.191019e+13,5.854600e+13,5.574619e+13,2.409429e+13,4.052613e+13,2.901739e+13,3.308528e+13,2.336720e+13,1.725855e+13,2.121365e+13,2.861357e+13,1.930731e+13
0.199000,7.785321e+13,5.380295e+13,7.194878e+13,4.337705e+13,7.055509e+13,5.695958e+13,5.161297e+13,2.885421e+13,5.103133e+13,4.237373e+13,4.451824e+13,2.364509e+13,2.466773e+13,3.083994e+13,3.574980e+13,2.369832e+13,1.912054e+13,1.370207e+13,1.075212e+13,1.154614e+13,9.826916e+12,9.642830e+12,1.230428e+13,9.053957e+12,1.120060e+13
0.212000,1.738064e+14,1.678903e+14,1.218074e+14,1.521120e+14,1.683750e+14,6.890392e+13,5.889189e+13,6.179224e+13,6.911359e+13,5.187175e+13,9.413674e+13,5.300630e+13,5.557206e+13,5.215039e+13,6.936653e+13,5.179840e+13,4.935529e+13,2.242310e+13,4.623215e+13,3.238604e+13,1.810926e+13,2.066371e+13,2.175694e+13,9.656828e+12,1.702789e+13
0.226000,2.011528e+14,1.605098e+14,2.055499e+14,1.571617e+14,2.689365e+14,1.459815e+14,1.133140e+14,1.007941e+14,8.203008e+13,1.510015e+14,9.923464e+13,8.596845e+13,6.498438e+13,8.143333e+13,3.727528e+13,5.283820e+13,4.111310e+13,1.917779e+13,3.292692e+13,3.852553e+13,4.041701e+13,2.682166e+13,2.576552e+13,1.897156e+13,3.015452e+13
0.241000,4.496624e+13,4.648352e+13,5.850158e+13,3.320261e+13,3.932584e+13,2.037108e+13,3.284322e+13,2.295971e+13,1.931528e+13,2.473628e+13,2.463560e+13,1.125779e+13,1.361653e+13,1.568083e+13,8.949804e+12,8.529136e+12,7.791805e+12,1.160139e+13,5.014096e+12,4.644871e+12,4.806742e+12,6.209905e+12,5.608249e+12,2.904443e+12,4.701365e+12
