100,25,9,11.764113,8.25,1,2,2
freq,site_01,site_02,site_03,site_04,site_05,site_06,site_07,site_08,site_09,site_10,site_11,site_12,site_13,site_14,site_15,site_16,site_17,site_18,site_19,site_20,site_21,site_22,site_23,site_24,site_25
0.100000,5.497585e+10,1.032608e+11,7.188125e+10,4.983657e+10,5.936372e+10,5.884172e+10,5.575308e+10,4.204274e+10,4.652942e+10,3.867175e+10,3.035585e+10,2.061784e+10,2.233421e+10,1.927877e+10,2.528379e+10,1.788227e+10,2.351694e+10,1.298636e+10,8.774805e+09,1.443695e+10,9.329924e+09,1.633884e+10,1.250713e+10,9.369106e+09,9.596325e+09
0.106000,4.631724e+10,3.803503e+10,3.164425e+10,2.538570e+10,2.740793e+10,1.116417e+10,2.550497e+10,2.228985e+10,2.070377e+10,1.370850e+10,1.989234e+10,1.170966e+10,8.733749e+09,1.004126e+10,9.342903e+09,9.244796e+09,7.949578e+09,9.038566e+09,6.626921e+09,8.292843e+09,3.553244e+09,7.289382e+09,8.078615e+09,4.058753e+09,5.757505e+09
0.113000,2.745317e+10,2.598317e+10,2.610274e+10,3.106474e+10,2.498934e+10,1.855172e+10,1.665975e+10,1.483636e+10,1.096516e+10,1.213072e+10,7.719645e+09,1.035146e+10,9.757162e+09,1.085337e+10,7.681968e+09,6.936621e+09,8.531257e+09,5.909986e+09,3.489249e+09,5.357896e+09,4.094240e+09,3.021231e+09,3.933361e+09,3.502073e+09,3.574120e+09
0.121000,5.597289e+10,5.436168e+10,5.819744e+10,5.780925e+10,2.948184e+10,3.864828e+10,3.896223e+10,2.982014e+10,3.411834e+10,3.545813e+10,3.648104e+10,3.114723e+10,2.577314e+10,1.482271e+10,2.150593e+10,1.196376e+10,1.792989e+10,1.330084e+10,1.860318e+10,1.073537e+10,1.031560e+10,1.142375e+10,8.859037e+09,8.795124e+09,8.687387e+09
0.129000,6.839405e+10,4.355124e+10,5.924204e+10,2.178513e+10,4.918007e+10,4.115589e+10,2.616784e+10,2.307685e+10,2.424690e+10,1.346484e+10,1.526555e+10,1.538730e+10,1.717501e+10,2.332860e+10,1.481738e+10,1.502717e+10,1.065523e+10,1.874229e+10,1.245644e+10,7.505543e+09,7.497500e+09,1.169389e+10,1.041532e+10,6.795417e+09,7.262375e+09
0.137000,3.993392e+10,4.804422e+10,3.157433e+10,3.618892e+10,2.268848e+10,3.116633e+10,3.003260e+10,1.874301e+10,1.559806e+10,2.459160e+10,1.721414e+10,1.568639e+10,1.080743e+10,2.056246e+10,1.245191e+10,1.351083e+10,8.602399e+09,7.936641e+09,1.079522e+10,7.893976e+09,4.400422e+09,3.823616e+09,8.803011e+09,4.704195e+09,4.729655e+09
0.146000,6.439420e+10,6.637448e+10,3.312362e+10,3.405459e+10,5.657615e+10,3.726856e+10,2.692423e+10,4.166884e+10,3.430006e+10,2.692877e+10,3.081172e+10,2.259928e+10,2.077721e+10,3.057740e+10,1.562245e+10,1.187640e+10,1.450398e+10,1.219922e+10,9.509141e+09,9.605928e+09,4.285816e+09,9.068791e+09,1.029002e+10,7.724803e+09,7.647646e+09
0.155000,2.769085e+11,1.771619e+11,1.645847e+11,1.642219e+11,1.606134e+11,1.714475e+11,1.879512e+11,1.566773e+11,6.544401e+10,1.374938e+11,8.572971e+10,7.809645e+10,9.702042e+10,1.062286e+11,6.495185e+10,5.788273e+10,6.901367e+10,3.228178e+10,3.212717e+10,4.413799e+10,3.834817e+10,3.222213e+10,2.589550e+10,3.779378e+10,4.413537e+10
0.165000,1.647479e+11,2.310341e+11,1.281077e+11,1.494709e+11,1.572795e+11,1.262850e+11,1.337257e+11,1.074893e+11,7.019918e+10,7.955628e+10,7.731215e+10,7.558563e+10,4.223015e+10,4.009676e+10,7.739908e+10,4.326508e+10,5.907836e+10,4.377181e+10,3.919894e+10,3.681492e+10,2.152343e+10,3.391765e+10,5.245882e+10,3.858151e+10,2.838728e+10
0.176000,5.402102e+10,4.619694e+10,5.100675e+10,3.982930e+10,3.358436e+10,2.627256e+10,2.591257e+10,2.326447e+10,2.305830e+10,3.665663e+10,2.392601e+10,1.933934e+10,1.695534e+10,2.265630e+10,1.450067e+10,7.390300e+09,9.666201e+09,1.340094e+10,1.073923e+10,8.124008e+09,7.286349e+09,5.850256e+09,6.685555e+09,5.466438e+09,6.509640e+09
